tip_id,year,treatment,end_year,StartDate,EndDate,Status,age_band,cohort_2022,race,gender,census_tract,participated_tip,graduated_tip,employed_full_year,employed_partial_year,earnings_full_year,offense_count_year,offended_year,has_offense_by_year,has_offense_prior_to_year,graduatedXcohort
872,2019,0,2018.0,2018-11-06,2018-12-03 00:00:00+00:00,Non Graduated,25-34,0.0,Unknown,Unknown,Unknown,1,0,1,1,33159.68737465846,0,0,1,1,0.0
872,2020,0,2018.0,2018-11-06,2018-12-03 00:00:00+00:00,Non Graduated,25-34,0.0,Unknown,Unknown,Unknown,1,0,0,1,20973.043561559032,0,0,1,1,0.0
872,2021,0,2018.0,2018-11-06,2018-12-03 00:00:00+00:00,Non Graduated,25-34,0.0,Unknown,Unknown,Unknown,1,0,0,1,12471.381769222899,0,0,1,1,0.0
872,2022,0,2018.0,2018-11-06,2018-12-03 00:00:00+00:00,Non Graduated,25-34,0.0,Unknown,Unknown,Unknown,1,0,1,1,23048.97577267643,0,0,1,1,0.0
872,2023,0,2018.0,2018-11-06,2018-12-03 00:00:00+00:00,Non Graduated,25-34,0.0,Unknown,Unknown,Unknown,1,0,1,1,35824.209836231836,0,0,1,1,0.0
872,2024,0,2018.0,2018-11-06,2018-12-03 00:00:00+00:00,Non Graduated,25-34,0.0,Unknown,Unknown,Unknown,1,0,0,1,35148.85640243147,0,0,1,1,0.0
1277,2017,1,2021.0,2020-12-01,2021-02-16 00:00:00+00:00,Graduated,25-34,0.0,Unknown,Unknown,Unknown,0,0,0,1,4489.643345309121,0,0,0,0,0.0
1277,2018,1,2021.0,2020-12-01,2021-02-16 00:00:00+00:00,Graduated,25-34,0.0,Unknown,Unknown,Unknown,0,0,0,1,8163.448964859925,0,0,0,0,0.0
1277,2019,1,2021.0,2020-12-01,2021-02-16 00:00:00+00:00,Graduated,25-34,0.0,Unknown,Unknown,Unknown,0,0,0,1,151.3245698008359,0,0,0,0,0.0
1277,2020,1,2021.0,2020-12-01,2021-02-16 00:00:00+00:00,Graduated,25-34,0.0,Unknown,Unknown,Unknown,0,0,0,1,4824.303359963196,0,0,0,0,0.0
1277,2021,1,2021.0,2020-12-01,2021-02-16 00:00:00+00:00,Graduated,25-34,0.0,Unknown,Unknown,Unknown,1,1,1,1,5580.538413397911,0,0,0,0,0.0
1277,2022,1,2021.0,2020-12-01,2021-02-16 00:00:00+00:00,Graduated,25-34,0.0,Unknown,Unknown,Unknown,1,1,1,1,5400.499634975857,0,0,0,0,0.0
1277,2023,1,2021.0,2020-12-01,2021-02-16 00:00:00+00:00,Graduated,25-34,0.0,Unknown,Unknown,Unknown,1,1,0,0,0.0,0,0,0,0,0.0
1277,2024,1,2021.0,2020-12-01,2021-02-16 00:00:00+00:00,Graduated,25-34,0.0,Unknown,Unknown,Unknown,1,1,0,0,0.0,0,0,0,0,0.0
999,2017,1,2019.0,2019-06-04,2019-08-16 00:00:00+00:00,Graduated,25-34,0.0,Unknown,Unknown,Unknown,0,0,0,0,0.0,0,0,0,0,0.0
999,2018,1,2019.0,2019-06-04,2019-08-16 00:00:00+00:00,Graduated,25-34,0.0,Unknown,Unknown,Unknown,0,0,0,1,136.65491523854382,0,0,0,0,0.0
999,2019,1,2019.0,2019-06-04,2019-08-16 00:00:00+00:00,Graduated,25-34,0.0,Unknown,Unknown,Unknown,1,1,0,0,0.0,0,0,0,0,0.0
999,2020,1,2019.0,2019-06-04,2019-08-16 00:00:00+00:00,Graduated,25-34,0.0,Unknown,Unknown,Unknown,1,1,0,0,0.0,0,0,0,0,0.0
999,2021,1,2019.0,2019-06-04,2019-08-16 00:00:00+00:00,Graduated,25-34,0.0,Unknown,Unknown,Unknown,1,1,0,0,0.0,0,0,0,0,0.0
999,2022,1,2019.0,2019-06-04,2019-08-16 00:00:00+00:00,Graduated,25-34,0.0,Unknown,Unknown,Unknown,1,1,0,0,0.0,0,0,0,0,0.0
999,2023,1,2019.0,2019-06-04,2019-08-16 00:00:00+00:00,Graduated,25-34,0.0,Unknown,Unknown,Unknown,1,1,0,0,0.0,0,0,0,0,0.0
999,2024,1,2019.0,2019-06-04,2019-08-16 00:00:00+00:00,Graduated,25-34,0.0,Unknown,Unknown,Unknown,1,1,0,0,0.0,0,0,0,0,0.0
1040,2017,1,2019.0,2019-07-29,2019-10-11 00:00:00+00:00,Graduated,25-34,0.0,Unknown,Unknown,Unknown,0,0,0,0,0.0,0,0,0,0,0.0
1040,2018,1,2019.0,2019-07-29,2019-10-11 00:00:00+00:00,Graduated,25-34,0.0,Unknown,Unknown,Unknown,0,0,0,0,0.0,0,0,0,0,0.0
1040,2019,1,2019.0,2019-07-29,2019-10-11 00:00:00+00:00,Graduated,25-34,0.0,Unknown,Unknown,Unknown,1,1,0,1,5117.3639206390535,0,0,0,0,0.0
1040,2020,1,2019.0,2019-07-29,2019-10-11 00:00:00+00:00,Graduated,25-34,0.0,Unknown,Unknown,Unknown,1,1,0,1,9012.89591640933,0,0,0,0,0.0
1040,2021,1,2019.0,2019-07-29,2019-10-11 00:00:00+00:00,Graduated,25-34,0.0,Unknown,Unknown,Unknown,1,1,1,1,19592.826364213855,0,0,0,0,0.0
1040,2022,1,2019.0,2019-07-29,2019-10-11 00:00:00+00:00,Graduated,25-34,0.0,Unknown,Unknown,Unknown,1,1,1,1,31165.300645334617,0,0,0,0,0.0
1040,2023,1,2019.0,2019-07-29,2019-10-11 00:00:00+00:00,Graduated,25-34,0.0,Unknown,Unknown,Unknown,1,1,1,1,35213.52237008388,0,0,0,0,0.0
1040,2024,1,2019.0,2019-07-29,2019-10-11 00:00:00+00:00,Graduated,25-34,0.0,Unknown,Unknown,Unknown,1,1,0,1,26290.305764806348,0,0,0,0,0.0
1236,2017,1,2020.0,2020-08-10,2020-10-09 00:00:00+00:00,Graduated,25-34,0.0,Unknown,Unknown,Unknown,0,0,0,0,0.0,0,0,1,1,0.0
1236,2018,1,2020.0,2020-08-10,2020-10-09 00:00:00+00:00,Graduated,25-34,0.0,Unknown,Unknown,Unknown,0,0,0,0,0.0,0,0,1,1,0.0
1236,2019,1,2020.0,2020-08-10,2020-10-09 00:00:00+00:00,Graduated,25-34,0.0,Unknown,Unknown,Unknown,0,0,0,0,0.0,0,0,1,1,0.0
1236,2020,1,2020.0,2020-08-10,2020-10-09 00:00:00+00:00,Graduated,25-34,0.0,Unknown,Unknown,Unknown,1,1,0,1,197.1077930379869,0,0,1,1,0.0
1236,2021,1,2020.0,2020-08-10,2020-10-09 00:00:00+00:00,Graduated,25-34,0.0,Unknown,Unknown,Unknown,1,1,0,1,11649.876932434683,1,1,1,1,0.0
1236,2022,1,2020.0,2020-08-10,2020-10-09 00:00:00+00:00,Graduated,25-34,0.0,Unknown,Unknown,Unknown,1,1,0,1,4881.5942526017025,0,0,1,1,0.0
1236,2023,1,2020.0,2020-08-10,2020-10-09 00:00:00+00:00,Graduated,25-34,0.0,Unknown,Unknown,Unknown,1,1,1,1,22610.323378602483,0,0,1,1,0.0
1236,2024,1,2020.0,2020-08-10,2020-10-09 00:00:00+00:00,Graduated,25-34,0.0,Unknown,Unknown,Unknown,1,1,0,1,21335.367992008807,0,0,1,1,0.0
1469,2017,1,2022.0,2021-11-22,2022-01-28 00:00:00+00:00,Graduated,25-34,0.0,Unknown,Unknown,Unknown,0,0,0,1,2319.838738793987,0,0,0,0,0.0
1469,2018,1,2022.0,2021-11-22,2022-01-28 00:00:00+00:00,Graduated,25-34,0.0,Unknown,Unknown,Unknown,0,0,0,1,1611.5972760956183,0,0,0,0,0.0
1469,2019,1,2022.0,2021-11-22,2022-01-28 00:00:00+00:00,Graduated,25-34,0.0,Unknown,Unknown,Unknown,0,0,0,1,4682.719910128499,0,0,0,0,0.0
1469,2020,1,2022.0,2021-11-22,2022-01-28 00:00:00+00:00,Graduated,25-34,0.0,Unknown,Unknown,Unknown,0,0,0,1,3068.2890915612015,0,0,0,0,0.0
1469,2021,1,2022.0,2021-11-22,2022-01-28 00:00:00+00:00,Graduated,25-34,0.0,Unknown,Unknown,Unknown,0,0,1,1,10353.105086797745,0,0,0,0,0.0
1469,2022,1,2022.0,2021-11-22,2022-01-28 00:00:00+00:00,Graduated,25-34,0.0,Unknown,Unknown,Unknown,1,1,1,1,8592.587720879426,0,0,0,0,0.0
1469,2023,1,2022.0,2021-11-22,2022-01-28 00:00:00+00:00,Graduated,25-34,0.0,Unknown,Unknown,Unknown,1,1,1,1,3987.9702266480776,0,0,0,0,0.0
1469,2024,1,2022.0,2021-11-22,2022-01-28 00:00:00+00:00,Graduated,25-34,0.0,Unknown,Unknown,Unknown,1,1,0,1,1074.8809308479358,0,0,0,0,0.0
858,2017,0,2018.0,2018-10-22,2018-11-02 00:00:00+00:00,Non Graduated,25-34,0.0,Unknown,Unknown,Unknown,0,0,0,1,555.3658429861558,0,0,1,1,0.0
858,2018,0,2018.0,2018-10-22,2018-11-02 00:00:00+00:00,Non Graduated,25-34,0.0,Unknown,Unknown,Unknown,1,0,0,0,0.0,0,0,1,1,0.0
858,2019,0,2018.0,2018-10-22,2018-11-02 00:00:00+00:00,Non Graduated,25-34,0.0,Unknown,Unknown,Unknown,1,0,0,1,1668.3533820542157,1,1,1,1,0.0
858,2020,0,2018.0,2018-10-22,2018-11-02 00:00:00+00:00,Non Graduated,25-34,0.0,Unknown,Unknown,Unknown,1,0,0,1,11379.008269263788,0,0,1,1,0.0
858,2021,0,2018.0,2018-10-22,2018-11-02 00:00:00+00:00,Non Graduated,25-34,0.0,Unknown,Unknown,Unknown,1,0,0,1,24191.76057771987,0,0,1,1,0.0
858,2022,0,2018.0,2018-10-22,2018-11-02 00:00:00+00:00,Non Graduated,25-34,0.0,Unknown,Unknown,Unknown,1,0,0,1,4513.023178807946,0,0,1,1,0.0
858,2023,0,2018.0,2018-10-22,2018-11-02 00:00:00+00:00,Non Graduated,25-34,0.0,Unknown,Unknown,Unknown,1,0,0,0,0.0,0,0,1,1,0.0
858,2024,0,2018.0,2018-10-22,2018-11-02 00:00:00+00:00,Non Graduated,25-34,0.0,Unknown,Unknown,Unknown,1,0,0,0,0.0,0,0,1,1,0.0
1385,2017,1,2021.0,2021-07-21,2021-12-16 00:00:00+00:00,Graduated,25-34,0.0,Unknown,Unknown,Unknown,0,0,0,0,0.0,0,0,0,0,0.0
1385,2018,1,2021.0,2021-07-21,2021-12-16 00:00:00+00:00,Graduated,25-34,0.0,Unknown,Unknown,Unknown,0,0,0,0,0.0,0,0,0,0,0.0
1385,2019,1,2021.0,2021-07-21,2021-12-16 00:00:00+00:00,Graduated,25-34,0.0,Unknown,Unknown,Unknown,0,0,0,1,297.60498727497725,0,0,0,0,0.0
1385,2020,1,2021.0,2021-07-21,2021-12-16 00:00:00+00:00,Graduated,25-34,0.0,Unknown,Unknown,Unknown,0,0,0,0,0.0,0,0,0,0,0.0
1385,2021,1,2021.0,2021-07-21,2021-12-16 00:00:00+00:00,Graduated,25-34,0.0,Unknown,Unknown,Unknown,1,1,0,1,8907.79402276174,0,0,0,0,0.0
1385,2022,1,2021.0,2021-07-21,2021-12-16 00:00:00+00:00,Graduated,25-34,0.0,Unknown,Unknown,Unknown,1,1,1,1,10390.888313979478,0,0,0,0,0.0
1385,2023,1,2021.0,2021-07-21,2021-12-16 00:00:00+00:00,Graduated,25-34,0.0,Unknown,Unknown,Unknown,1,1,1,1,4846.220088821703,0,0,0,0,0.0
1385,2024,1,2021.0,2021-07-21,2021-12-16 00:00:00+00:00,Graduated,25-34,0.0,Unknown,Unknown,Unknown,1,1,0,1,1470.1808268124946,0,0,0,0,0.0
933,2017,0,2019.0,2019-02-25,2019-03-15 00:00:00+00:00,Non Graduated,25-34,0.0,Unknown,Unknown,Unknown,0,0,0,1,4726.781239481638,0,0,1,1,0.0
933,2018,0,2019.0,2019-02-25,2019-03-15 00:00:00+00:00,Non Graduated,25-34,0.0,Unknown,Unknown,Unknown,0,0,0,0,0.0,1,1,1,1,0.0
933,2019,0,2019.0,2019-02-25,2019-03-15 00:00:00+00:00,Non Graduated,25-34,0.0,Unknown,Unknown,Unknown,1,0,0,1,16946.075869854598,0,0,1,1,0.0
933,2020,0,2019.0,2019-02-25,2019-03-15 00:00:00+00:00,Non Graduated,25-34,0.0,Unknown,Unknown,Unknown,1,0,0,1,34555.2012439436,0,0,1,1,0.0
933,2021,0,2019.0,2019-02-25,2019-03-15 00:00:00+00:00,Non Graduated,25-34,0.0,Unknown,Unknown,Unknown,1,0,1,1,31489.904969120398,6,1,1,1,0.0
933,2022,0,2019.0,2019-02-25,2019-03-15 00:00:00+00:00,Non Graduated,25-34,0.0,Unknown,Unknown,Unknown,1,0,1,1,50282.00688777808,3,1,1,1,0.0
933,2023,0,2019.0,2019-02-25,2019-03-15 00:00:00+00:00,Non Graduated,25-34,0.0,Unknown,Unknown,Unknown,1,0,0,1,34928.32881851196,0,0,1,1,0.0
933,2024,0,2019.0,2019-02-25,2019-03-15 00:00:00+00:00,Non Graduated,25-34,0.0,Unknown,Unknown,Unknown,1,0,0,0,0.0,0,0,1,1,0.0
1343,2017,1,2021.0,2021-04-19,2021-09-23 00:00:00+00:00,Graduated,25-34,0.0,Unknown,Unknown,Unknown,0,0,0,0,0.0,0,0,0,0,0.0
1343,2018,1,2021.0,2021-04-19,2021-09-23 00:00:00+00:00,Graduated,25-34,0.0,Unknown,Unknown,Unknown,0,0,0,0,0.0,0,0,0,0,0.0
1343,2019,1,2021.0,2021-04-19,2021-09-23 00:00:00+00:00,Graduated,25-34,0.0,Unknown,Unknown,Unknown,0,0,0,0,0.0,0,0,0,0,0.0
1343,2020,1,2021.0,2021-04-19,2021-09-23 00:00:00+00:00,Graduated,25-34,0.0,Unknown,Unknown,Unknown,0,0,0,0,0.0,0,0,0,0,0.0
1343,2021,1,2021.0,2021-04-19,2021-09-23 00:00:00+00:00,Graduated,25-34,0.0,Unknown,Unknown,Unknown,1,1,1,1,8213.599624969676,0,0,0,0,0.0
1343,2022,1,2021.0,2021-04-19,2021-09-23 00:00:00+00:00,Graduated,25-34,0.0,Unknown,Unknown,Unknown,1,1,0,0,0.0,0,0,0,0,0.0
1343,2023,1,2021.0,2021-04-19,2021-09-23 00:00:00+00:00,Graduated,25-34,0.0,Unknown,Unknown,Unknown,1,1,0,0,0.0,0,0,0,0,0.0
1343,2024,1,2021.0,2021-04-19,2021-09-23 00:00:00+00:00,Graduated,25-34,0.0,Unknown,Unknown,Unknown,1,1,0,0,0.0,0,0,0,0,0.0
1213,2017,1,2020.0,2020-07-06,2020-08-17 00:00:00+00:00,Graduated,25-34,0.0,Unknown,Unknown,Unknown,0,0,0,0,0.0,0,0,0,0,0.0
1213,2018,1,2020.0,2020-07-06,2020-08-17 00:00:00+00:00,Graduated,25-34,0.0,Unknown,Unknown,Unknown,0,0,0,1,15541.4561224043,0,0,0,0,0.0
1213,2019,1,2020.0,2020-07-06,2020-08-17 00:00:00+00:00,Graduated,25-34,0.0,Unknown,Unknown,Unknown,0,0,0,1,21313.973481656096,0,0,0,0,0.0
1213,2020,1,2020.0,2020-07-06,2020-08-17 00:00:00+00:00,Graduated,25-34,0.0,Unknown,Unknown,Unknown,1,1,0,0,0.0,0,0,0,0,0.0
1213,2021,1,2020.0,2020-07-06,2020-08-17 00:00:00+00:00,Graduated,25-34,0.0,Unknown,Unknown,Unknown,1,1,0,1,9708.352644567742,0,0,0,0,0.0
1213,2022,1,2020.0,2020-07-06,2020-08-17 00:00:00+00:00,Graduated,25-34,0.0,Unknown,Unknown,Unknown,1,1,0,1,5371.838933681944,0,0,0,0,0.0
1213,2023,1,2020.0,2020-07-06,2020-08-17 00:00:00+00:00,Graduated,25-34,0.0,Unknown,Unknown,Unknown,1,1,1,1,24137.90914989089,0,0,0,0,0.0
1213,2024,1,2020.0,2020-07-06,2020-08-17 00:00:00+00:00,Graduated,25-34,0.0,Unknown,Unknown,Unknown,1,1,0,0,0.0,0,0,0,0,0.0
849,2017,1,2018.0,2018-10-08,2018-10-22 00:00:00+00:00,Graduated,25-34,0.0,Unknown,Unknown,Unknown,0,0,0,0,0.0,5,1,1,1,0.0
849,2018,1,2018.0,2018-10-08,2018-10-22 00:00:00+00:00,Graduated,25-34,0.0,Unknown,Unknown,Unknown,1,1,0,0,0.0,0,0,1,1,0.0
849,2019,1,2018.0,2018-10-08,2018-10-22 00:00:00+00:00,Graduated,25-34,0.0,Unknown,Unknown,Unknown,1,1,0,1,2954.40094709381,0,0,1,1,0.0
849,2020,1,2018.0,2018-10-08,2018-10-22 00:00:00+00:00,Graduated,25-34,0.0,Unknown,Unknown,Unknown,1,1,0,0,0.0,0,0,1,1,0.0
849,2021,1,2018.0,2018-10-08,2018-10-22 00:00:00+00:00,Graduated,25-34,0.0,Unknown,Unknown,Unknown,1,1,0,0,0.0,0,0,1,1,0.0
849,2022,1,2018.0,2018-10-08,2018-10-22 00:00:00+00:00,Graduated,25-34,0.0,Unknown,Unknown,Unknown,1,1,0,0,0.0,0,0,1,1,0.0
849,2023,1,2018.0,2018-10-08,2018-10-22 00:00:00+00:00,Graduated,25-34,0.0,Unknown,Unknown,Unknown,1,1,0,0,0.0,0,0,1,1,0.0
849,2024,1,2018.0,2018-10-08,2018-10-22 00:00:00+00:00,Graduated,25-34,0.0,Unknown,Unknown,Unknown,1,1,0,0,0.0,0,0,1,1,0.0
854,2017,1,2019.0,2018-10-22,2019-01-04 00:00:00+00:00,Graduated,25-34,0.0,Unknown,Unknown,Unknown,0,0,0,1,10728.848635629805,1,1,1,1,0.0
854,2018,1,2019.0,2018-10-22,2019-01-04 00:00:00+00:00,Graduated,25-34,0.0,Unknown,Unknown,Unknown,0,0,0,0,0.0,0,0,1,1,0.0
854,2019,1,2019.0,2018-10-22,2019-01-04 00:00:00+00:00,Graduated,25-34,0.0,Unknown,Unknown,Unknown,1,1,1,1,11205.542729864974,0,0,1,1,0.0
854,2020,1,2019.0,2018-10-22,2019-01-04 00:00:00+00:00,Graduated,25-34,0.0,Unknown,Unknown,Unknown,1,1,1,1,27397.167331066077,0,0,1,1,0.0
854,2021,1,2019.0,2018-10-22,2019-01-04 00:00:00+00:00,Graduated,25-34,0.0,Unknown,Unknown,Unknown,1,1,1,1,34283.97916925146,0,0,1,1,0.0
854,2022,1,2019.0,2018-10-22,2019-01-04 00:00:00+00:00,Graduated,25-34,0.0,Unknown,Unknown,Unknown,1,1,1,1,36262.433605893166,0,0,1,1,0.0
854,2023,1,2019.0,2018-10-22,2019-01-04 00:00:00+00:00,Graduated,25-34,0.0,Unknown,Unknown,Unknown,1,1,1,1,23926.145645661185,0,0,1,1,0.0
854,2024,1,2019.0,2018-10-22,2019-01-04 00:00:00+00:00,Graduated,25-34,0.0,Unknown,Unknown,Unknown,1,1,0,1,30820.947022747234,0,0,1,1,0.0
889,2017,1,2019.0,2018-12-11,2019-02-08 00:00:00+00:00,Graduated,25-34,0.0,Unknown,Unknown,Unknown,0,0,0,0,0.0,0,0,1,1,0.0
889,2018,1,2019.0,2018-12-11,2019-02-08 00:00:00+00:00,Graduated,25-34,0.0,Unknown,Unknown,Unknown,0,0,0,0,0.0,0,0,1,1,0.0
889,2019,1,2019.0,2018-12-11,2019-02-08 00:00:00+00:00,Graduated,25-34,0.0,Unknown,Unknown,Unknown,1,1,0,0,0.0,6,1,1,1,0.0
889,2020,1,2019.0,2018-12-11,2019-02-08 00:00:00+00:00,Graduated,25-34,0.0,Unknown,Unknown,Unknown,1,1,0,1,112.99172849311351,0,0,1,1,0.0
889,2021,1,2019.0,2018-12-11,2019-02-08 00:00:00+00:00,Graduated,25-34,0.0,Unknown,Unknown,Unknown,1,1,0,1,1703.9446058493122,2,1,1,1,0.0
889,2022,1,2019.0,2018-12-11,2019-02-08 00:00:00+00:00,Graduated,25-34,0.0,Unknown,Unknown,Unknown,1,1,0,0,0.0,0,0,1,1,0.0
889,2023,1,2019.0,2018-12-11,2019-02-08 00:00:00+00:00,Graduated,25-34,0.0,Unknown,Unknown,Unknown,1,1,0,1,1855.0814810951078,22,1,1,1,0.0
889,2024,1,2019.0,2018-12-11,2019-02-08 00:00:00+00:00,Graduated,25-34,0.0,Unknown,Unknown,Unknown,1,1,0,1,12176.025468214839,0,0,1,1,0.0
1176,2017,1,2020.0,2020-03-16,2020-06-11 00:00:00+00:00,Graduated,25-34,0.0,Unknown,Unknown,Unknown,0,0,0,0,0.0,0,0,1,1,0.0
1176,2018,1,2020.0,2020-03-16,2020-06-11 00:00:00+00:00,Graduated,25-34,0.0,Unknown,Unknown,Unknown,0,0,0,0,0.0,0,0,1,1,0.0
1176,2019,1,2020.0,2020-03-16,2020-06-11 00:00:00+00:00,Graduated,25-34,0.0,Unknown,Unknown,Unknown,0,0,0,0,0.0,1,1,1,1,0.0
1176,2020,1,2020.0,2020-03-16,2020-06-11 00:00:00+00:00,Graduated,25-34,0.0,Unknown,Unknown,Unknown,1,1,0,1,2425.982247748336,0,0,1,1,0.0
1176,2021,1,2020.0,2020-03-16,2020-06-11 00:00:00+00:00,Graduated,25-34,0.0,Unknown,Unknown,Unknown,1,1,0,1,344.9519448798804,0,0,1,1,0.0
1176,2022,1,2020.0,2020-03-16,2020-06-11 00:00:00+00:00,Graduated,25-34,0.0,Unknown,Unknown,Unknown,1,1,0,0,0.0,0,0,1,1,0.0
1176,2023,1,2020.0,2020-03-16,2020-06-11 00:00:00+00:00,Graduated,25-34,0.0,Unknown,Unknown,Unknown,1,1,0,0,0.0,0,0,1,1,0.0
1176,2024,1,2020.0,2020-03-16,2020-06-11 00:00:00+00:00,Graduated,25-34,0.0,Unknown,Unknown,Unknown,1,1,0,0,0.0,0,0,1,1,0.0
418,2017,0,2018.0,2016-10-08,2018-10-22 00:00:00+00:00,Non Graduated,25-34,0.0,Unknown,Unknown,Unknown,0,0,0,1,22225.10712483161,0,0,1,1,0.0
418,2018,0,2018.0,2016-10-08,2018-10-22 00:00:00+00:00,Non Graduated,25-34,0.0,Unknown,Unknown,Unknown,1,0,1,1,18994.52176125402,0,0,1,1,0.0
418,2019,0,2018.0,2016-10-08,2018-10-22 00:00:00+00:00,Non Graduated,25-34,0.0,Unknown,Unknown,Unknown,1,0,0,1,2446.0507499601376,0,0,1,1,0.0
418,2020,0,2018.0,2016-10-08,2018-10-22 00:00:00+00:00,Non Graduated,25-34,0.0,Unknown,Unknown,Unknown,1,0,0,1,31888.129763843644,0,0,1,1,0.0
418,2021,0,2018.0,2016-10-08,2018-10-22 00:00:00+00:00,Non Graduated,25-34,0.0,Unknown,Unknown,Unknown,1,0,1,1,51399.28565674208,0,0,1,1,0.0
418,2022,0,2018.0,2016-10-08,2018-10-22 00:00:00+00:00,Non Graduated,25-34,0.0,Unknown,Unknown,Unknown,1,0,1,1,70715.1578971553,0,0,1,1,0.0
418,2023,0,2018.0,2016-10-08,2018-10-22 00:00:00+00:00,Non Graduated,25-34,0.0,Unknown,Unknown,Unknown,1,0,0,1,36580.234474889134,0,0,1,1,0.0
418,2024,0,2018.0,2016-10-08,2018-10-22 00:00:00+00:00,Non Graduated,25-34,0.0,Unknown,Unknown,Unknown,1,0,0,1,54349.31798075832,0,0,1,1,0.0
1362,2017,0,2021.0,2021-05-10,2021-05-21 00:00:00+00:00,Non Graduated,25-34,0.0,Unknown,Unknown,Unknown,0,0,0,0,0.0,0,0,1,1,0.0
1362,2018,0,2021.0,2021-05-10,2021-05-21 00:00:00+00:00,Non Graduated,25-34,0.0,Unknown,Unknown,Unknown,0,0,0,0,0.0,0,0,1,1,0.0
1362,2019,0,2021.0,2021-05-10,2021-05-21 00:00:00+00:00,Non Graduated,25-34,0.0,Unknown,Unknown,Unknown,0,0,0,0,0.0,1,1,1,1,0.0
1362,2020,0,2021.0,2021-05-10,2021-05-21 00:00:00+00:00,Non Graduated,25-34,0.0,Unknown,Unknown,Unknown,0,0,0,0,0.0,1,1,1,1,0.0
1362,2021,0,2021.0,2021-05-10,2021-05-21 00:00:00+00:00,Non Graduated,25-34,0.0,Unknown,Unknown,Unknown,1,0,0,0,0.0,0,0,1,1,0.0
1362,2022,0,2021.0,2021-05-10,2021-05-21 00:00:00+00:00,Non Graduated,25-34,0.0,Unknown,Unknown,Unknown,1,0,0,1,2328.647824030274,0,0,1,1,0.0
1362,2023,0,2021.0,2021-05-10,2021-05-21 00:00:00+00:00,Non Graduated,25-34,0.0,Unknown,Unknown,Unknown,1,0,0,1,3539.022187738389,0,0,1,1,0.0
1362,2024,0,2021.0,2021-05-10,2021-05-21 00:00:00+00:00,Non Graduated,25-34,0.0,Unknown,Unknown,Unknown,1,0,0,1,23400.080520734402,0,0,1,1,0.0
951,2017,1,2019.0,2019-04-01,2019-07-12 00:00:00+00:00,Graduated,25-34,0.0,Unknown,Unknown,Unknown,0,0,0,0,0.0,0,0,1,1,0.0
951,2018,1,2019.0,2019-04-01,2019-07-12 00:00:00+00:00,Graduated,25-34,0.0,Unknown,Unknown,Unknown,0,0,0,0,0.0,0,0,1,1,0.0
951,2019,1,2019.0,2019-04-01,2019-07-12 00:00:00+00:00,Graduated,25-34,0.0,Unknown,Unknown,Unknown,1,1,0,1,2546.905744297181,0,0,1,1,0.0
951,2020,1,2019.0,2019-04-01,2019-07-12 00:00:00+00:00,Graduated,25-34,0.0,Unknown,Unknown,Unknown,1,1,0,1,7034.818158388041,0,0,1,1,0.0
951,2021,1,2019.0,2019-04-01,2019-07-12 00:00:00+00:00,Graduated,25-34,0.0,Unknown,Unknown,Unknown,1,1,1,1,11500.746506265808,0,0,1,1,0.0
951,2022,1,2019.0,2019-04-01,2019-07-12 00:00:00+00:00,Graduated,25-34,0.0,Unknown,Unknown,Unknown,1,1,0,1,4195.172894985809,0,0,1,1,0.0
951,2023,1,2019.0,2019-04-01,2019-07-12 00:00:00+00:00,Graduated,25-34,0.0,Unknown,Unknown,Unknown,1,1,0,1,3239.878211072676,0,0,1,1,0.0
951,2024,1,2019.0,2019-04-01,2019-07-12 00:00:00+00:00,Graduated,25-34,0.0,Unknown,Unknown,Unknown,1,1,0,1,218.66618285987104,0,0,1,1,0.0
839,2017,1,2018.0,2018-09-17,2018-09-27 00:00:00+00:00,Graduated,25-34,0.0,Unknown,Unknown,Unknown,0,0,0,0,0.0,1,1,1,1,0.0
839,2018,1,2018.0,2018-09-17,2018-09-27 00:00:00+00:00,Graduated,25-34,0.0,Unknown,Unknown,Unknown,1,1,0,0,0.0,4,1,1,1,0.0
839,2019,1,2018.0,2018-09-17,2018-09-27 00:00:00+00:00,Graduated,25-34,0.0,Unknown,Unknown,Unknown,1,1,0,0,0.0,2,1,1,1,0.0
839,2020,1,2018.0,2018-09-17,2018-09-27 00:00:00+00:00,Graduated,25-34,0.0,Unknown,Unknown,Unknown,1,1,0,0,0.0,0,0,1,1,0.0
839,2021,1,2018.0,2018-09-17,2018-09-27 00:00:00+00:00,Graduated,25-34,0.0,Unknown,Unknown,Unknown,1,1,0,0,0.0,0,0,1,1,0.0
839,2022,1,2018.0,2018-09-17,2018-09-27 00:00:00+00:00,Graduated,25-34,0.0,Unknown,Unknown,Unknown,1,1,0,0,0.0,4,1,1,1,0.0
839,2023,1,2018.0,2018-09-17,2018-09-27 00:00:00+00:00,Graduated,25-34,0.0,Unknown,Unknown,Unknown,1,1,0,0,0.0,0,0,1,1,0.0
839,2024,1,2018.0,2018-09-17,2018-09-27 00:00:00+00:00,Graduated,25-34,0.0,Unknown,Unknown,Unknown,1,1,0,0,0.0,2,1,1,1,0.0
896,2017,0,2019.0,2019-01-07,2019-02-25 00:00:00+00:00,Non Graduated,25-34,0.0,Unknown,Unknown,Unknown,0,0,0,0,0.0,1,1,1,1,0.0
