unit_id,tip_id,pcs_off_id,unit_type,treatment,StartDate,start_year,cohort_2022,gender,race,year_of_birth,age_of_first_offense,num_sentences_before_start,any_high_ogs_before_start,num_offenses_before_start,earnings_2yr_preTIP,job_right_before_tip,psm_distance,upper_date,year_offset,year,year_start_date,year_end_date,in_post_1p5_window,post,earnings_year,employed_year,has_prior_offense_by_year,has_offense_by_year,offense_count_year,has_offense_year,has_prior_offense_before_start,recidivism_year
C_1020_284876.0,1020,284876.0,control,0,2019-07-01,2019,0.0,Male,Black,1986.0,32.0,1.0,0.0,1.0,0.0,0.0,0.0,2020-12-29,0,2019,2019-01-01,2020-01-01,1,1,0.0,0.0,1,1,0.0,0.0,1,0
C_1020_284876.0,1020,284876.0,control,0,2019-07-01,2019,0.0,Male,Black,1986.0,32.0,1.0,0.0,1.0,0.0,0.0,0.0,2020-12-29,1,2020,2020-01-01,2021-01-01,1,1,0.0,0.0,1,1,0.0,0.0,1,0
C_1021_828385.0,1021,828385.0,control,0,2019-06-24,2019,0.0,Male,Black,2000.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-12-22,-2,2017,2017-01-01,2018-01-01,0,0,0.0,0.0,0,0,0.0,0.0,0,0
C_1021_828385.0,1021,828385.0,control,0,2019-06-24,2019,0.0,Male,Black,2000.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-12-22,-1,2018,2018-01-01,2019-01-01,0,0,0.0,0.0,0,0,0.0,0.0,0,0
C_1021_828385.0,1021,828385.0,control,0,2019-06-24,2019,0.0,Male,Black,2000.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-12-22,0,2019,2019-01-01,2020-01-01,1,1,0.0,0.0,0,0,0.0,0.0,0,0
C_1021_828385.0,1021,828385.0,control,0,2019-06-24,2019,0.0,Male,Black,2000.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-12-22,1,2020,2020-01-01,2021-01-01,1,1,0.0,0.0,0,1,1.0,1.0,0,0
C_1023_911774.0,1023,911774.0,control,0,2019-07-08,2019,0.0,Male,Black,1999.0,21.0,0.0,0.0,0.0,613.4147046101218,1.0,0.0,2021-01-05,-2,2017,2017-01-01,2018-01-01,0,0,0.0,0.0,0,0,0.0,0.0,0,0
C_1023_911774.0,1023,911774.0,control,0,2019-07-08,2019,0.0,Male,Black,1999.0,21.0,0.0,0.0,0.0,613.4147046101218,1.0,0.0,2021-01-05,-1,2018,2018-01-01,2019-01-01,0,0,0.0,0.0,0,0,0.0,0.0,0,0
C_1023_911774.0,1023,911774.0,control,0,2019-07-08,2019,0.0,Male,Black,1999.0,21.0,0.0,0.0,0.0,613.4147046101218,1.0,0.0,2021-01-05,0,2019,2019-01-01,2020-01-01,1,1,14013.811515818088,1.0,0,0,0.0,0.0,0,0
C_1023_911774.0,1023,911774.0,control,0,2019-07-08,2019,0.0,Male,Black,1999.0,21.0,0.0,0.0,0.0,613.4147046101218,1.0,0.0,2021-01-05,1,2020,2020-01-01,2021-01-01,1,1,0.0,0.0,0,1,1.0,1.0,0,0
C_1026_162065.0,1026,162065.0,control,0,2019-07-10,2019,0.0,Male,Black,1981.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-01-07,-2,2017,2017-01-01,2018-01-01,0,0,0.0,0.0,0,0,0.0,0.0,0,0
C_1026_162065.0,1026,162065.0,control,0,2019-07-10,2019,0.0,Male,Black,1981.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-01-07,-1,2018,2018-01-01,2019-01-01,0,0,0.0,0.0,0,0,0.0,0.0,0,0
C_1026_162065.0,1026,162065.0,control,0,2019-07-10,2019,0.0,Male,Black,1981.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-01-07,0,2019,2019-01-01,2020-01-01,1,1,0.0,0.0,0,0,0.0,0.0,0,0
C_1026_162065.0,1026,162065.0,control,0,2019-07-10,2019,0.0,Male,Black,1981.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-01-07,1,2020,2020-01-01,2021-01-01,1,1,0.0,0.0,0,1,2.0,1.0,0,0
