,tip_id,year,unit_id,pcs_off_id,unit_type,treatment,StartDate,start_year,cohort_2022,gender,race,year_of_birth,age_of_first_offense,num_sentences_before_start,any_high_ogs_before_start,num_offenses_before_start,earnings_2yr_preTIP,job_right_before_tip,psm_distance,upper_date,year_offset,year_start_date,year_end_date,in_post_1p5_window,post,earnings_year,employed_year,has_prior_offense_by_year,has_offense_by_year,offense_count_year,has_offense_year,has_prior_offense_before_start,recidivism_year,treatment_post,treatment_post_cohort,log_earnings_year
0,7,2011,C_7_1248203.0,1248203.0,control,0,2013-07-24,2013,0.0,Male,Black,1990.0,19.0,1.0,1.0,1.0,0.0,0.0,0.0,2015-01-22,-2,2011-01-01,2012-01-01,0,0,0.0,0.0,1,1,0.0,0.0,1,0,0,0.0,0.0
1,7,2011,P_7,,participant,1,2013-07-24,2013,0.0,Male,Black,1990.0,19.0,1.0,1.0,1.0,0.0,0.0,0.0,2015-01-22,-2,2011-01-01,2012-01-01,0,0,0.0,0.0,1,1,0.0,0.0,1,0,0,0.0,0.0
2,7,2012,C_7_1248203.0,1248203.0,control,0,2013-07-24,2013,0.0,Male,Black,1990.0,19.0,1.0,1.0,1.0,0.0,0.0,0.0,2015-01-22,-1,2012-01-01,2013-01-01,0,0,0.0,0.0,1,1,0.0,0.0,1,0,0,0.0,0.0
3,7,2012,P_7,,participant,1,2013-07-24,2013,0.0,Male,Black,1990.0,19.0,1.0,1.0,1.0,0.0,0.0,0.0,2015-01-22,-1,2012-01-01,2013-01-01,0,0,0.0,0.0,1,1,0.0,0.0,1,0,0,0.0,0.0
4,7,2013,C_7_1248203.0,1248203.0,control,0,2013-07-24,2013,0.0,Male,Black,1990.0,19.0,1.0,1.0,1.0,0.0,0.0,0.0,2015-01-22,0,2013-01-01,2014-01-01,1,1,0.0,0.0,1,1,0.0,0.0,1,0,0,0.0,0.0
5,7,2013,P_7,,participant,1,2013-07-24,2013,0.0,Male,Black,1990.0,19.0,1.0,1.0,1.0,0.0,0.0,0.0,2015-01-22,0,2013-01-01,2014-01-01,1,1,0.0,0.0,1,1,0.0,0.0,1,0,1,0.0,0.0
6,7,2014,C_7_1248203.0,1248203.0,control,0,2013-07-24,2013,0.0,Male,Black,1990.0,19.0,1.0,1.0,1.0,0.0,0.0,0.0,2015-01-22,1,2014-01-01,2015-01-01,1,1,0.0,0.0,1,1,0.0,0.0,1,0,0,0.0,0.0
7,7,2014,P_7,,participant,1,2013-07-24,2013,0.0,Male,Black,1990.0,19.0,1.0,1.0,1.0,0.0,0.0,0.0,2015-01-22,1,2014-01-01,2015-01-01,1,1,0.0,0.0,1,1,1.0,1.0,1,1,1,0.0,0.0
8,8,2011,C_8_1018143.0,1018143.0,control,0,2013-08-19,2013,0.0,Male,Black,1989.0,20.0,1.0,0.0,2.0,0.0,0.0,0.0,2015-02-17,-2,2011-01-01,2012-01-01,0,0,0.0,0.0,1,1,0.0,0.0,1,0,0,0.0,0.0
9,8,2011,P_8,,participant,1,2013-08-19,2013,0.0,Male,Black,1989.0,20.0,1.0,0.0,2.0,0.0,0.0,0.0,2015-02-17,-2,2011-01-01,2012-01-01,0,0,0.0,0.0,1,1,0.0,0.0,1,0,0,0.0,0.0
10,8,2012,C_8_1018143.0,1018143.0,control,0,2013-08-19,2013,0.0,Male,Black,1989.0,20.0,1.0,0.0,2.0,0.0,0.0,0.0,2015-02-17,-1,2012-01-01,2013-01-01,0,0,0.0,0.0,1,1,0.0,0.0,1,0,0,0.0,0.0
11,8,2012,P_8,,participant,1,2013-08-19,2013,0.0,Male,Black,1989.0,20.0,1.0,0.0,2.0,0.0,0.0,0.0,2015-02-17,-1,2012-01-01,2013-01-01,0,0,0.0,0.0,1,1,0.0,0.0,1,0,0,0.0,0.0
12,8,2013,C_8_1018143.0,1018143.0,control,0,2013-08-19,2013,0.0,Male,Black,1989.0,20.0,1.0,0.0,2.0,0.0,0.0,0.0,2015-02-17,0,2013-01-01,2014-01-01,1,1,0.0,0.0,1,1,0.0,0.0,1,0,0,0.0,0.0
13,8,2013,P_8,,participant,1,2013-08-19,2013,0.0,Male,Black,1989.0,20.0,1.0,0.0,2.0,0.0,0.0,0.0,2015-02-17,0,2013-01-01,2014-01-01,1,1,0.0,0.0,1,1,0.0,0.0,1,0,1,0.0,0.0
14,8,2014,C_8_1018143.0,1018143.0,control,0,2013-08-19,2013,0.0,Male,Black,1989.0,20.0,1.0,0.0,2.0,0.0,0.0,0.0,2015-02-17,1,2014-01-01,2015-01-01,1,1,0.0,0.0,1,1,0.0,0.0,1,0,0,0.0,0.0
15,8,2014,P_8,,participant,1,2013-08-19,2013,0.0,Male,Black,1989.0,20.0,1.0,0.0,2.0,0.0,0.0,0.0,2015-02-17,1,2014-01-01,2015-01-01,1,1,0.0,0.0,1,1,0.0,0.0,1,0,1,0.0,0.0
16,10,2008,C_10_1021892.0,1021892.0,control,0,2010-07-09,2010,0.0,Male,Black,1989.0,18.0,2.0,1.0,2.0,0.0,0.0,0.3800047916138073,2012-01-07,-2,2008-01-01,2009-01-01,0,0,0.0,0.0,1,1,0.0,0.0,1,0,0,0.0,0.0
17,10,2008,P_10,,participant,1,2010-07-09,2010,0.0,Male,Black,1989.0,18.0,2.0,1.0,1.0,0.0,0.0,0.0,2012-01-07,-2,2008-01-01,2009-01-01,0,0,0.0,0.0,0,1,0.0,0.0,1,0,0,0.0,0.0
18,10,2009,C_10_1021892.0,1021892.0,control,0,2010-07-09,2010,0.0,Male,Black,1989.0,18.0,2.0,1.0,2.0,0.0,0.0,0.3800047916138073,2012-01-07,-1,2009-01-01,2010-01-01,0,0,0.0,0.0,1,1,0.0,0.0,1,0,0,0.0,0.0
19,10,2009,P_10,,participant,1,2010-07-09,2010,0.0,Male,Black,1989.0,18.0,2.0,1.0,1.0,0.0,0.0,0.0,2012-01-07,-1,2009-01-01,2010-01-01,0,0,0.0,0.0,1,1,0.0,0.0,1,0,0,0.0,0.0
20,10,2010,C_10_1021892.0,1021892.0,control,0,2010-07-09,2010,0.0,Male,Black,1989.0,18.0,2.0,1.0,2.0,0.0,0.0,0.3800047916138073,2012-01-07,0,2010-01-01,2011-01-01,1,1,0.0,0.0,1,1,0.0,0.0,1,0,0,0.0,0.0
21,10,2010,P_10,,participant,1,2010-07-09,2010,0.0,Male,Black,1989.0,18.0,2.0,1.0,1.0,0.0,0.0,0.0,2012-01-07,0,2010-01-01,2011-01-01,1,1,0.0,0.0,1,1,0.0,0.0,1,0,1,0.0,0.0
22,10,2011,C_10_1021892.0,1021892.0,control,0,2010-07-09,2010,0.0,Male,Black,1989.0,18.0,2.0,1.0,2.0,0.0,0.0,0.3800047916138073,2012-01-07,1,2011-01-01,2012-01-01,1,1,0.0,0.0,1,1,0.0,0.0,1,0,0,0.0,0.0
23,10,2011,P_10,,participant,1,2010-07-09,2010,0.0,Male,Black,1989.0,18.0,2.0,1.0,1.0,0.0,0.0,0.0,2012-01-07,1,2011-01-01,2012-01-01,1,1,0.0,0.0,1,1,0.0,0.0,1,0,1,0.0,0.0
24,12,2011,C_12_1365128.0,1365128.0,control,0,2013-02-27,2013,0.0,Male,Black,1987.0,23.0,2.0,1.0,2.0,0.0,0.0,1.0363018530849082,2014-08-28,-2,2011-01-01,2012-01-01,0,0,0.0,0.0,1,1,0.0,0.0,1,0,0,0.0,0.0
25,12,2011,P_12,,participant,1,2013-02-27,2013,0.0,Male,Black,1987.0,23.0,3.0,1.0,1.0,0.0,0.0,0.0,2014-08-28,-2,2011-01-01,2012-01-01,0,0,0.0,0.0,1,1,0.0,0.0,1,0,0,0.0,0.0
26,12,2012,C_12_1365128.0,1365128.0,control,0,2013-02-27,2013,0.0,Male,Black,1987.0,23.0,2.0,1.0,2.0,0.0,0.0,1.0363018530849082,2014-08-28,-1,2012-01-01,2013-01-01,0,0,0.0,0.0,1,1,0.0,0.0,1,0,0,0.0,0.0
27,12,2012,P_12,,participant,1,2013-02-27,2013,0.0,Male,Black,1987.0,23.0,3.0,1.0,1.0,0.0,0.0,0.0,2014-08-28,-1,2012-01-01,2013-01-01,0,0,0.0,0.0,1,1,0.0,0.0,1,0,0,0.0,0.0
28,12,2013,C_12_1365128.0,1365128.0,control,0,2013-02-27,2013,0.0,Male,Black,1987.0,23.0,2.0,1.0,2.0,0.0,0.0,1.0363018530849082,2014-08-28,0,2013-01-01,2014-01-01,1,1,0.0,0.0,1,1,0.0,0.0,1,0,0,0.0,0.0
29,12,2013,P_12,,participant,1,2013-02-27,2013,0.0,Male,Black,1987.0,23.0,3.0,1.0,1.0,0.0,0.0,0.0,2014-08-28,0,2013-01-01,2014-01-01,1,1,0.0,0.0,1,1,0.0,0.0,1,0,1,0.0,0.0
30,12,2014,C_12_1365128.0,1365128.0,control,0,2013-02-27,2013,0.0,Male,Black,1987.0,23.0,2.0,1.0,2.0,0.0,0.0,1.0363018530849082,2014-08-28,1,2014-01-01,2015-01-01,1,1,0.0,0.0,1,1,0.0,0.0,1,0,0,0.0,0.0
31,12,2014,P_12,,participant,1,2013-02-27,2013,0.0,Male,Black,1987.0,23.0,3.0,1.0,1.0,0.0,0.0,0.0,2014-08-28,1,2014-01-01,2015-01-01,1,1,0.0,0.0,1,1,0.0,0.0,1,0,1,0.0,0.0
32,16,2010,C_16_1619463.0,1619463.0,control,0,2012-06-26,2012,0.0,Male,Black,1989.0,20.0,2.0,1.0,3.0,0.0,0.0,0.6766976871393887,2013-12-25,-2,2010-01-01,2011-01-01,0,0,0.0,0.0,0,1,0.0,0.0,1,0,0,0.0,0.0
33,16,2010,P_16,,participant,1,2012-06-26,2012,0.0,Male,Black,1989.0,20.0,2.0,1.0,6.0,0.0,0.0,0.0,2013-12-25,-2,2010-01-01,2011-01-01,0,0,0.0,0.0,1,1,0.0,0.0,1,0,0,0.0,0.0
34,16,2011,C_16_1619463.0,1619463.0,control,0,2012-06-26,2012,0.0,Male,Black,1989.0,20.0,2.0,1.0,3.0,0.0,0.0,0.6766976871393887,2013-12-25,-1,2011-01-01,2012-01-01,0,0,0.0,0.0,1,1,0.0,0.0,1,0,0,0.0,0.0
35,16,2011,P_16,,participant,1,2012-06-26,2012,0.0,Male,Black,1989.0,20.0,2.0,1.0,6.0,0.0,0.0,0.0,2013-12-25,-1,2011-01-01,2012-01-01,0,0,0.0,0.0,1,1,0.0,0.0,1,0,0,0.0,0.0
36,16,2012,C_16_1619463.0,1619463.0,control,0,2012-06-26,2012,0.0,Male,Black,1989.0,20.0,2.0,1.0,3.0,0.0,0.0,0.6766976871393887,2013-12-25,0,2012-01-01,2013-01-01,1,1,0.0,0.0,1,1,0.0,0.0,1,0,0,0.0,0.0
37,16,2012,P_16,,participant,1,2012-06-26,2012,0.0,Male,Black,1989.0,20.0,2.0,1.0,6.0,0.0,0.0,0.0,2013-12-25,0,2012-01-01,2013-01-01,1,1,0.0,0.0,1,1,0.0,0.0,1,0,1,0.0,0.0
38,16,2013,C_16_1619463.0,1619463.0,control,0,2012-06-26,2012,0.0,Male,Black,1989.0,20.0,2.0,1.0,3.0,0.0,0.0,0.6766976871393887,2013-12-25,1,2013-01-01,2014-01-01,1,1,0.0,0.0,1,1,0.0,0.0,1,0,0,0.0,0.0
39,16,2013,P_16,,participant,1,2012-06-26,2012,0.0,Male,Black,1989.0,20.0,2.0,1.0,6.0,0.0,0.0,0.0,2013-12-25,1,2013-01-01,2014-01-01,1,1,0.0,0.0,1,1,1.0,1.0,1,1,1,0.0,0.0
40,17,2012,C_17_1059572.0,1059572.0,control,0,2014-04-10,2014,0.0,Male,Black,1971.0,42.0,0.0,0.0,1.0,0.0,0.0,0.0,2015-10-09,-2,2012-01-01,2013-01-01,0,0,0.0,0.0,0,0,0.0,0.0,1,0,0,0.0,0.0
41,17,2012,P_17,,participant,1,2014-04-10,2014,0.0,Male,Black,1971.0,42.0,0.0,0.0,1.0,0.0,0.0,0.0,2015-10-09,-2,2012-01-01,2013-01-01,0,0,0.0,0.0,0,0,0.0,0.0,1,0,0,0.0,0.0
42,17,2013,C_17_1059572.0,1059572.0,control,0,2014-04-10,2014,0.0,Male,Black,1971.0,42.0,0.0,0.0,1.0,0.0,0.0,0.0,2015-10-09,-1,2013-01-01,2014-01-01,0,0,0.0,0.0,0,1,0.0,0.0,1,0,0,0.0,0.0
43,17,2013,P_17,,participant,1,2014-04-10,2014,0.0,Male,Black,1971.0,42.0,0.0,0.0,1.0,0.0,0.0,0.0,2015-10-09,-1,2013-01-01,2014-01-01,0,0,0.0,0.0,0,0,0.0,0.0,1,0,0,0.0,0.0
44,17,2014,C_17_1059572.0,1059572.0,control,0,2014-04-10,2014,0.0,Male,Black,1971.0,42.0,0.0,0.0,1.0,0.0,0.0,0.0,2015-10-09,0,2014-01-01,2015-01-01,1,1,0.0,0.0,1,1,0.0,0.0,1,0,0,0.0,0.0
45,17,2014,P_17,,participant,1,2014-04-10,2014,0.0,Male,Black,1971.0,42.0,0.0,0.0,1.0,0.0,0.0,0.0,2015-10-09,0,2014-01-01,2015-01-01,1,1,0.0,0.0,0,1,0.0,0.0,1,0,1,0.0,0.0
46,17,2015,C_17_1059572.0,1059572.0,control,0,2014-04-10,2014,0.0,Male,Black,1971.0,42.0,0.0,0.0,1.0,0.0,0.0,0.0,2015-10-09,1,2015-01-01,2016-01-01,1,1,0.0,0.0,1,1,0.0,0.0,1,0,0,0.0,0.0
47,17,2015,P_17,,participant,1,2014-04-10,2014,0.0,Male,Black,1971.0,42.0,0.0,0.0,1.0,0.0,0.0,0.0,2015-10-09,1,2015-01-01,2016-01-01,1,1,0.0,0.0,1,1,0.0,0.0,1,0,1,0.0,0.0
48,18,2010,C_18_1209944.0,1209944.0,control,0,2012-08-13,2012,0.0,Male,Black,1978.0,24.0,5.0,0.0,5.0,0.0,0.0,2.7638627379579925,2014-02-11,-2,2010-01-01,2011-01-01,0,0,0.0,0.0,1,1,0.0,0.0,1,0,0,0.0,0.0
49,18,2010,P_18,,participant,1,2012-08-13,2012,0.0,Male,Black,1978.0,24.0,8.0,0.0,2.0,0.0,0.0,0.0,2014-02-11,-2,2010-01-01,2011-01-01,0,0,0.0,0.0,1,1,0.0,0.0,1,0,0,0.0,0.0
50,18,2011,C_18_1209944.0,1209944.0,control,0,2012-08-13,2012,0.0,Male,Black,1978.0,24.0,5.0,0.0,5.0,0.0,0.0,2.7638627379579925,2014-02-11,-1,2011-01-01,2012-01-01,0,0,0.0,0.0,1,1,0.0,0.0,1,0,0,0.0,0.0
51,18,2011,P_18,,participant,1,2012-08-13,2012,0.0,Male,Black,1978.0,24.0,8.0,0.0,2.0,0.0,0.0,0.0,2014-02-11,-1,2011-01-01,2012-01-01,0,0,0.0,0.0,1,1,0.0,0.0,1,0,0,0.0,0.0
52,18,2012,C_18_1209944.0,1209944.0,control,0,2012-08-13,2012,0.0,Male,Black,1978.0,24.0,5.0,0.0,5.0,0.0,0.0,2.7638627379579925,2014-02-11,0,2012-01-01,2013-01-01,1,1,0.0,0.0,1,1,0.0,0.0,1,0,0,0.0,0.0
53,18,2012,P_18,,participant,1,2012-08-13,2012,0.0,Male,Black,1978.0,24.0,8.0,0.0,2.0,0.0,0.0,0.0,2014-02-11,0,2012-01-01,2013-01-01,1,1,0.0,0.0,1,1,0.0,0.0,1,0,1,0.0,0.0
54,18,2013,C_18_1209944.0,1209944.0,control,0,2012-08-13,2012,0.0,Male,Black,1978.0,24.0,5.0,0.0,5.0,0.0,0.0,2.7638627379579925,2014-02-11,1,2013-01-01,2014-01-01,1,1,0.0,0.0,1,1,2.0,1.0,1,1,0,0.0,0.0
55,18,2013,P_18,,participant,1,2012-08-13,2012,0.0,Male,Black,1978.0,24.0,8.0,0.0,2.0,0.0,0.0,0.0,2014-02-11,1,2013-01-01,2014-01-01,1,1,0.0,0.0,1,1,0.0,0.0,1,0,1,0.0,0.0
56,19,2012,C_19_1120626.0,1120626.0,control,0,2014-03-24,2014,0.0,Male,Black,1993.0,18.0,3.0,1.0,3.0,0.0,0.0,0.5122698910188103,2015-09-22,-2,2012-01-01,2013-01-01,0,0,0.0,0.0,0,1,0.0,0.0,1,0,0,0.0,0.0
57,19,2012,P_19,,participant,1,2014-03-24,2014,0.0,Male,Black,1993.0,18.0,4.0,1.0,2.0,0.0,0.0,0.0,2015-09-22,-2,2012-01-01,2013-01-01,0,0,0.0,0.0,0,1,0.0,0.0,1,0,0,0.0,0.0
58,19,2013,C_19_1120626.0,1120626.0,control,0,2014-03-24,2014,0.0,Male,Black,1993.0,18.0,3.0,1.0,3.0,0.0,0.0,0.5122698910188103,2015-09-22,-1,2013-01-01,2014-01-01,0,0,0.0,0.0,1,1,0.0,0.0,1,0,0,0.0,0.0
59,19,2013,P_19,,participant,1,2014-03-24,2014,0.0,Male,Black,1993.0,18.0,4.0,1.0,2.0,0.0,0.0,0.0,2015-09-22,-1,2013-01-01,2014-01-01,0,0,0.0,0.0,1,1,0.0,0.0,1,0,0,0.0,0.0
60,19,2014,C_19_1120626.0,1120626.0,control,0,2014-03-24,2014,0.0,Male,Black,1993.0,18.0,3.0,1.0,3.0,0.0,0.0,0.5122698910188103,2015-09-22,0,2014-01-01,2015-01-01,1,1,0.0,0.0,1,1,0.0,0.0,1,0,0,0.0,0.0
61,19,2014,P_19,,participant,1,2014-03-24,2014,0.0,Male,Black,1993.0,18.0,4.0,1.0,2.0,0.0,0.0,0.0,2015-09-22,0,2014-01-01,2015-01-01,1,1,0.0,0.0,1,1,4.0,1.0,1,1,1,0.0,0.0
62,19,2015,C_19_1120626.0,1120626.0,control,0,2014-03-24,2014,0.0,Male,Black,1993.0,18.0,3.0,1.0,3.0,0.0,0.0,0.5122698910188103,2015-09-22,1,2015-01-01,2016-01-01,1,1,0.0,0.0,1,1,0.0,0.0,1,0,0,0.0,0.0
63,19,2015,P_19,,participant,1,2014-03-24,2014,0.0,Male,Black,1993.0,18.0,4.0,1.0,2.0,0.0,0.0,0.0,2015-09-22,1,2015-01-01,2016-01-01,1,1,0.0,0.0,1,1,0.0,0.0,1,0,1,0.0,0.0
64,20,2012,C_20_1045347.0,1045347.0,control,0,2014-03-25,2014,0.0,Male,Black,1980.0,29.0,1.0,0.0,2.0,0.0,0.0,0.0,2015-09-23,-2,2012-01-01,2013-01-01,0,0,0.0,0.0,1,1,0.0,0.0,1,0,0,0.0,0.0
65,20,2012,P_20,,participant,1,2014-03-25,2014,0.0,Male,Black,1980.0,29.0,1.0,0.0,2.0,0.0,0.0,0.0,2015-09-23,-2,2012-01-01,2013-01-01,0,0,0.0,0.0,1,1,0.0,0.0,1,0,0,0.0,0.0
66,20,2013,C_20_1045347.0,1045347.0,control,0,2014-03-25,2014,0.0,Male,Black,1980.0,29.0,1.0,0.0,2.0,0.0,0.0,0.0,2015-09-23,-1,2013-01-01,2014-01-01,0,0,0.0,0.0,1,1,0.0,0.0,1,0,0,0.0,0.0
67,20,2013,P_20,,participant,1,2014-03-25,2014,0.0,Male,Black,1980.0,29.0,1.0,0.0,2.0,0.0,0.0,0.0,2015-09-23,-1,2013-01-01,2014-01-01,0,0,0.0,0.0,1,1,0.0,0.0,1,0,0,0.0,0.0
68,20,2014,C_20_1045347.0,1045347.0,control,0,2014-03-25,2014,0.0,Male,Black,1980.0,29.0,1.0,0.0,2.0,0.0,0.0,0.0,2015-09-23,0,2014-01-01,2015-01-01,1,1,0.0,0.0,1,1,0.0,0.0,1,0,0,0.0,0.0
69,20,2014,P_20,,participant,1,2014-03-25,2014,0.0,Male,Black,1980.0,29.0,1.0,0.0,2.0,0.0,0.0,0.0,2015-09-23,0,2014-01-01,2015-01-01,1,1,0.0,0.0,1,1,0.0,0.0,1,0,1,0.0,0.0
70,20,2015,C_20_1045347.0,1045347.0,control,0,2014-03-25,2014,0.0,Male,Black,1980.0,29.0,1.0,0.0,2.0,0.0,0.0,0.0,2015-09-23,1,2015-01-01,2016-01-01,1,1,0.0,0.0,1,1,0.0,0.0,1,0,0,0.0,0.0
71,20,2015,P_20,,participant,1,2014-03-25,2014,0.0,Male,Black,1980.0,29.0,1.0,0.0,2.0,0.0,0.0,0.0,2015-09-23,1,2015-01-01,2016-01-01,1,1,0.0,0.0,1,1,1.0,1.0,1,1,1,0.0,0.0
72,23,2010,C_23_1008912.0,1008912.0,control,0,2012-08-27,2012,0.0,Male,Black,1983.0,23.0,1.0,0.0,1.0,0.0,0.0,0.5134553180524706,2014-02-25,-2,2010-01-01,2011-01-01,0,0,0.0,0.0,1,1,0.0,0.0,1,0,0,0.0,0.0
73,23,2010,P_23,,participant,1,2012-08-27,2012,0.0,Male,Black,1983.0,23.0,0.0,0.0,1.0,0.0,0.0,0.0,2014-02-25,-2,2010-01-01,2011-01-01,0,0,0.0,0.0,1,1,0.0,0.0,1,0,0,0.0,0.0
74,23,2011,C_23_1008912.0,1008912.0,control,0,2012-08-27,2012,0.0,Male,Black,1983.0,23.0,1.0,0.0,1.0,0.0,0.0,0.5134553180524706,2014-02-25,-1,2011-01-01,2012-01-01,0,0,0.0,0.0,1,1,0.0,0.0,1,0,0,0.0,0.0
75,23,2011,P_23,,participant,1,2012-08-27,2012,0.0,Male,Black,1983.0,23.0,0.0,0.0,1.0,0.0,0.0,0.0,2014-02-25,-1,2011-01-01,2012-01-01,0,0,0.0,0.0,1,1,0.0,0.0,1,0,0,0.0,0.0
76,23,2012,C_23_1008912.0,1008912.0,control,0,2012-08-27,2012,0.0,Male,Black,1983.0,23.0,1.0,0.0,1.0,0.0,0.0,0.5134553180524706,2014-02-25,0,2012-01-01,2013-01-01,1,1,0.0,0.0,1,1,0.0,0.0,1,0,0,0.0,0.0
77,23,2012,P_23,,participant,1,2012-08-27,2012,0.0,Male,Black,1983.0,23.0,0.0,0.0,1.0,0.0,0.0,0.0,2014-02-25,0,2012-01-01,2013-01-01,1,1,0.0,0.0,1,1,0.0,0.0,1,0,1,0.0,0.0
78,23,2013,C_23_1008912.0,1008912.0,control,0,2012-08-27,2012,0.0,Male,Black,1983.0,23.0,1.0,0.0,1.0,0.0,0.0,0.5134553180524706,2014-02-25,1,2013-01-01,2014-01-01,1,1,0.0,0.0,1,1,0.0,0.0,1,0,0,0.0,0.0
79,23,2013,P_23,,participant,1,2012-08-27,2012,0.0,Male,Black,1983.0,23.0,0.0,0.0,1.0,0.0,0.0,0.0,2014-02-25,1,2013-01-01,2014-01-01,1,1,0.0,0.0,1,1,0.0,0.0,1,0,1,0.0,0.0
80,29,2023,C_29_1908709.0,1908709.0,control,0,2025-07-28,2025,1.0,Male,Black,1975.0,33.0,1.0,0.0,1.0,27091.945558838663,1.0,0.45508735338220596,2027-01-26,-2,2023-01-01,2024-01-01,0,0,0.0,0.0,1,1,0.0,0.0,1,0,0,0.0,0.0
81,29,2023,P_29,,participant,1,2025-07-28,2025,1.0,Male,Black,1975.0,33.0,1.0,0.0,1.0,35597.89119304345,1.0,0.0,2027-01-26,-2,2023-01-01,2024-01-01,0,0,0.0,0.0,1,1,0.0,0.0,1,0,0,0.0,0.0
82,29,2024,C_29_1908709.0,1908709.0,control,0,2025-07-28,2025,1.0,Male,Black,1975.0,33.0,1.0,0.0,1.0,27091.945558838663,1.0,0.45508735338220596,2027-01-26,-1,2024-01-01,2025-01-01,0,0,0.0,0.0,1,1,0.0,0.0,1,0,0,0.0,0.0
83,29,2024,P_29,,participant,1,2025-07-28,2025,1.0,Male,Black,1975.0,33.0,1.0,0.0,1.0,35597.89119304345,1.0,0.0,2027-01-26,-1,2024-01-01,2025-01-01,0,0,0.0,0.0,1,1,0.0,0.0,1,0,0,0.0,0.0
84,29,2025,C_29_1908709.0,1908709.0,control,0,2025-07-28,2025,1.0,Male,Black,1975.0,33.0,1.0,0.0,1.0,27091.945558838663,1.0,0.45508735338220596,2027-01-26,0,2025-01-01,2026-01-01,1,1,0.0,0.0,1,1,0.0,0.0,1,0,0,0.0,0.0
85,29,2025,P_29,,participant,1,2025-07-28,2025,1.0,Male,Black,1975.0,33.0,1.0,0.0,1.0,35597.89119304345,1.0,0.0,2027-01-26,0,2025-01-01,2026-01-01,1,1,0.0,0.0,1,1,0.0,0.0,1,0,1,1.0,0.0
86,29,2026,C_29_1908709.0,1908709.0,control,0,2025-07-28,2025,1.0,Male,Black,1975.0,33.0,1.0,0.0,1.0,27091.945558838663,1.0,0.45508735338220596,2027-01-26,1,2026-01-01,2027-01-01,1,1,0.0,0.0,1,1,0.0,0.0,1,0,0,0.0,0.0
87,29,2026,P_29,,participant,1,2025-07-28,2025,1.0,Male,Black,1975.0,33.0,1.0,0.0,1.0,35597.89119304345,1.0,0.0,2027-01-26,1,2026-01-01,2027-01-01,1,1,0.0,0.0,1,1,0.0,0.0,1,0,1,1.0,0.0
88,30,2011,C_30_1010563.0,1010563.0,control,0,2013-04-29,2013,0.0,Male,Black,1988.0,20.0,2.0,1.0,2.0,0.0,0.0,0.6254092649796674,2014-10-28,-2,2011-01-01,2012-01-01,0,0,0.0,0.0,1,1,0.0,0.0,1,0,0,0.0,0.0
89,30,2011,P_30,,participant,1,2013-04-29,2013,0.0,Male,Black,1988.0,20.0,3.0,1.0,1.0,0.0,0.0,0.0,2014-10-28,-2,2011-01-01,2012-01-01,0,0,0.0,0.0,1,1,0.0,0.0,1,0,0,0.0,0.0
90,30,2012,C_30_1010563.0,1010563.0,control,0,2013-04-29,2013,0.0,Male,Black,1988.0,20.0,2.0,1.0,2.0,0.0,0.0,0.6254092649796674,2014-10-28,-1,2012-01-01,2013-01-01,0,0,0.0,0.0,1,1,0.0,0.0,1,0,0,0.0,0.0
91,30,2012,P_30,,participant,1,2013-04-29,2013,0.0,Male,Black,1988.0,20.0,3.0,1.0,1.0,0.0,0.0,0.0,2014-10-28,-1,2012-01-01,2013-01-01,0,0,0.0,0.0,1,1,0.0,0.0,1,0,0,0.0,0.0
92,30,2013,C_30_1010563.0,1010563.0,control,0,2013-04-29,2013,0.0,Male,Black,1988.0,20.0,2.0,1.0,2.0,0.0,0.0,0.6254092649796674,2014-10-28,0,2013-01-01,2014-01-01,1,1,0.0,0.0,1,1,0.0,0.0,1,0,0,0.0,0.0
93,30,2013,P_30,,participant,1,2013-04-29,2013,0.0,Male,Black,1988.0,20.0,3.0,1.0,1.0,0.0,0.0,0.0,2014-10-28,0,2013-01-01,2014-01-01,1,1,0.0,0.0,1,1,0.0,0.0,1,0,1,0.0,0.0
94,30,2014,C_30_1010563.0,1010563.0,control,0,2013-04-29,2013,0.0,Male,Black,1988.0,20.0,2.0,1.0,2.0,0.0,0.0,0.6254092649796674,2014-10-28,1,2014-01-01,2015-01-01,1,1,0.0,0.0,1,1,0.0,0.0,1,0,0,0.0,0.0
95,30,2014,P_30,,participant,1,2013-04-29,2013,0.0,Male,Black,1988.0,20.0,3.0,1.0,1.0,0.0,0.0,0.0,2014-10-28,1,2014-01-01,2015-01-01,1,1,0.0,0.0,1,1,0.0,0.0,1,0,1,0.0,0.0
96,35,2012,C_35_1552735.0,1552735.0,control,0,2014-03-10,2014,0.0,Male,Black,1991.0,20.0,6.0,1.0,6.0,0.0,0.0,1.1771498309078952,2015-09-08,-2,2012-01-01,2013-01-01,0,0,0.0,0.0,0,1,0.0,0.0,1,0,0,0.0,0.0
97,35,2012,P_35,,participant,1,2014-03-10,2014,0.0,Male,Black,1991.0,20.0,7.0,1.0,3.0,0.0,0.0,0.0,2015-09-08,-2,2012-01-01,2013-01-01,0,0,0.0,0.0,1,1,0.0,0.0,1,0,0,0.0,0.0
98,35,2013,C_35_1552735.0,1552735.0,control,0,2014-03-10,2014,0.0,Male,Black,1991.0,20.0,6.0,1.0,6.0,0.0,0.0,1.1771498309078952,2015-09-08,-1,2013-01-01,2014-01-01,0,0,0.0,0.0,1,1,0.0,0.0,1,0,0,0.0,0.0
