tip_id,year,unit_id,pcs_off_id,unit_type,treatment,StartDate,start_year,cohort_2022,gender,race,year_of_birth,age_of_first_offense,num_sentences_before_start,any_high_ogs_before_start,num_offenses_before_start,earnings_2yr_preTIP,job_right_before_tip,psm_distance,upper_date,year_offset,year_start_date,year_end_date,in_post_1p5_window,post,earnings_year,employed_year,has_prior_offense_by_year,has_offense_by_year,offense_count_year,has_offense_year,has_prior_offense_before_start,recidivism_year,treatment_post,treatment_post_cohort,log_earnings_year
390,2018,P_390,,participant,1,2017/10/30,2017,0,Male,Black,1979,21,17,1,14,0,0,0,2019/4/30,1,2018/1/1,2019/1/1,1,1,0,0,1,1,0,0,1,0,1,0,0
395,2014,C_395_1900133.0,1900133,control,0,2016/3/14,2016,0,Male,Black,1984,25,0,0,1,0,0,1.186342028,2017/9/12,-2,2014/1/1,2015/1/1,0,0,0,0,1,1,0,0,1,0,0,0,0
395,2014,P_395,,participant,1,2016/3/14,2016,0,Male,Black,1984,25,0,0,3,0,0,0,2017/9/12,-2,2014/1/1,2015/1/1,0,0,0,0,1,1,0,0,1,0,0,0,0
395,2015,C_395_1900133.0,1900133,control,0,2016/3/14,2016,0,Male,Black,1984,25,0,0,1,0,0,1.186342028,2017/9/12,-1,2015/1/1,2016/1/1,0,0,0,0,1,1,0,0,1,0,0,0,0
395,2015,P_395,,participant,1,2016/3/14,2016,0,Male,Black,1984,25,0,0,3,0,0,0,2017/9/12,-1,2015/1/1,2016/1/1,0,0,0,0,1,1,0,0,1,0,0,0,0
395,2016,C_395_1900133.0,1900133,control,0,2016/3/14,2016,0,Male,Black,1984,25,0,0,1,0,0,1.186342028,2017/9/12,0,2016/1/1,2017/1/1,1,1,0,0,1,1,0,0,1,0,0,0,0
395,2016,P_395,,participant,1,2016/3/14,2016,0,Male,Black,1984,25,0,0,3,0,0,0,2017/9/12,0,2016/1/1,2017/1/1,1,1,0,0,1,1,0,0,1,0,1,0,0
395,2017,C_395_1900133.0,1900133,control,0,2016/3/14,2016,0,Male,Black,1984,25,0,0,1,0,0,1.186342028,2017/9/12,1,2017/1/1,2018/1/1,1,1,0,0,1,1,0,0,1,0,0,0,0
395,2017,P_395,,participant,1,2016/3/14,2016,0,Male,Black,1984,25,0,0,3,0,0,0,2017/9/12,1,2017/1/1,2018/1/1,1,1,1964.524872,1,1,1,0,0,1,0,1,0,7.583514599
396,2014,C_396_1744376.0,1744376,control,0,2016/3/14,2016,0,Male,Black,1973,41,2,1,2,0,0,4.294249506,2017/9/12,-2,2014/1/1,2015/1/1,0,0,0,0,0,1,0,0,1,0,0,0,0
396,2014,P_396,,participant,1,2016/3/14,2016,0,Male,Black,1973,41,4,0,1,0,0,0,2017/9/12,-2,2014/1/1,2015/1/1,0,0,0,0,0,1,0,0,1,0,0,0,0
396,2015,C_396_1744376.0,1744376,control,0,2016/3/14,2016,0,Male,Black,1973,41,2,1,2,0,0,4.294249506,2017/9/12,-1,2015/1/1,2016/1/1,0,0,0,0,1,1,0,0,1,0,0,0,0
396,2015,P_396,,participant,1,2016/3/14,2016,0,Male,Black,1973,41,4,0,1,0,0,0,2017/9/12,-1,2015/1/1,2016/1/1,0,0,0,0,1,1,0,0,1,0,0,0,0
396,2016,C_396_1744376.0,1744376,control,0,2016/3/14,2016,0,Male,Black,1973,41,2,1,2,0,0,4.294249506,2017/9/12,0,2016/1/1,2017/1/1,1,1,0,0,1,1,0,0,1,0,0,0,0
396,2016,P_396,,participant,1,2016/3/14,2016,0,Male,Black,1973,41,4,0,1,0,0,0,2017/9/12,0,2016/1/1,2017/1/1,1,1,0,0,1,1,0,0,1,0,1,0,0
396,2017,C_396_1744376.0,1744376,control,0,2016/3/14,2016,0,Male,Black,1973,41,2,1,2,0,0,4.294249506,2017/9/12,1,2017/1/1,2018/1/1,1,1,0,0,1,1,0,0,1,0,0,0,0
396,2017,P_396,,participant,1,2016/3/14,2016,0,Male,Black,1973,41,4,0,1,0,0,0,2017/9/12,1,2017/1/1,2018/1/1,1,1,854.8017707,1,1,1,0,0,1,0,1,0,6.752038773
397,2014,C_397_1024235.0,1024235,control,0,2016/3/14,2016,0,Male,Black,1987,21,3,0,3,0,0,0.310784046,2017/9/12,-2,2014/1/1,2015/1/1,0,0,0,0,1,1,0,0,1,0,0,0,0
397,2014,P_397,,participant,1,2016/3/14,2016,0,Male,Black,1987,21,3,0,2,0,0,0,2017/9/12,-2,2014/1/1,2015/1/1,0,0,0,0,1,1,0,0,1,0,0,0,0
397,2015,C_397_1024235.0,1024235,control,0,2016/3/14,2016,0,Male,Black,1987,21,3,0,3,0,0,0.310784046,2017/9/12,-1,2015/1/1,2016/1/1,0,0,0,0,1,1,0,0,1,0,0,0,0
397,2015,P_397,,participant,1,2016/3/14,2016,0,Male,Black,1987,21,3,0,2,0,0,0,2017/9/12,-1,2015/1/1,2016/1/1,0,0,0,0,1,1,0,0,1,0,0,0,0
397,2016,C_397_1024235.0,1024235,control,0,2016/3/14,2016,0,Male,Black,1987,21,3,0,3,0,0,0.310784046,2017/9/12,0,2016/1/1,2017/1/1,1,1,0,0,1,1,0,0,1,0,0,0,0
397,2016,P_397,,participant,1,2016/3/14,2016,0,Male,Black,1987,21,3,0,2,0,0,0,2017/9/12,0,2016/1/1,2017/1/1,1,1,0,0,1,1,0,0,1,0,1,0,0
397,2017,C_397_1024235.0,1024235,control,0,2016/3/14,2016,0,Male,Black,1987,21,3,0,3,0,0,0.310784046,2017/9/12,1,2017/1/1,2018/1/1,1,1,0,0,1,1,0,0,1,0,0,0,0
397,2017,P_397,,participant,1,2016/3/14,2016,0,Male,Black,1987,21,3,0,2,0,0,0,2017/9/12,1,2017/1/1,2018/1/1,1,1,1932.619292,1,1,1,0,0,1,0,1,0,7.567148807
402,2014,C_402_1265378.0,1265378,control,0,2016/3/22,2016,0,Female,Black,1972,,1,0,0,0,0,1,2017/9/20,-2,2014/1/1,2015/1/1,0,0,0,0,0,0,0,0,0,0,0,0,0
402,2014,P_402,,participant,1,2016/3/22,2016,0,Female,Black,1972,,0,0,0,0,0,0,2017/9/20,-2,2014/1/1,2015/1/1,0,0,0,0,0,0,0,0,0,0,0,0,0
402,2015,C_402_1265378.0,1265378,control,0,2016/3/22,2016,0,Female,Black,1972,,1,0,0,0,0,1,2017/9/20,-1,2015/1/1,2016/1/1,0,0,0,0,0,0,0,0,0,0,0,0,0
402,2015,P_402,,participant,1,2016/3/22,2016,0,Female,Black,1972,,0,0,0,0,0,0,2017/9/20,-1,2015/1/1,2016/1/1,0,0,0,0,0,0,0,0,0,0,0,0,0
402,2016,C_402_1265378.0,1265378,control,0,2016/3/22,2016,0,Female,Black,1972,,1,0,0,0,0,1,2017/9/20,0,2016/1/1,2017/1/1,1,1,0,0,0,0,0,0,0,0,0,0,0
402,2016,P_402,,participant,1,2016/3/22,2016,0,Female,Black,1972,,0,0,0,0,0,0,2017/9/20,0,2016/1/1,2017/1/1,1,1,0,0,0,0,0,0,0,0,1,0,0
402,2017,C_402_1265378.0,1265378,control,0,2016/3/22,2016,0,Female,Black,1972,,1,0,0,0,0,1,2017/9/20,1,2017/1/1,2018/1/1,1,1,0,0,0,0,0,0,0,0,0,0,0
402,2017,P_402,,participant,1,2016/3/22,2016,0,Female,Black,1972,,0,0,0,0,0,0,2017/9/20,1,2017/1/1,2018/1/1,1,1,0,0,0,0,0,0,0,0,1,0,0
403,2014,C_403_1026120.0,1026120,control,0,2016/3/28,2016,0,Male,Black,1990,19,4,1,4,0,0,0.782749161,2017/9/26,-2,2014/1/1,2015/1/1,0,0,0,0,1,1,0,0,1,0,0,0,0
403,2014,P_403,,participant,1,2016/3/28,2016,0,Male,Black,1990,19,6,1,2,0,0,0,2017/9/26,-2,2014/1/1,2015/1/1,0,0,0,0,1,1,0,0,1,0,0,0,0
403,2015,C_403_1026120.0,1026120,control,0,2016/3/28,2016,0,Male,Black,1990,19,4,1,4,0,0,0.782749161,2017/9/26,-1,2015/1/1,2016/1/1,0,0,0,0,1,1,0,0,1,0,0,0,0
403,2015,P_403,,participant,1,2016/3/28,2016,0,Male,Black,1990,19,6,1,2,0,0,0,2017/9/26,-1,2015/1/1,2016/1/1,0,0,0,0,1,1,0,0,1,0,0,0,0
403,2016,C_403_1026120.0,1026120,control,0,2016/3/28,2016,0,Male,Black,1990,19,4,1,4,0,0,0.782749161,2017/9/26,0,2016/1/1,2017/1/1,1,1,0,0,1,1,0,0,1,0,0,0,0
403,2016,P_403,,participant,1,2016/3/28,2016,0,Male,Black,1990,19,6,1,2,0,0,0,2017/9/26,0,2016/1/1,2017/1/1,1,1,0,0,1,1,1,1,1,1,1,0,0
403,2017,C_403_1026120.0,1026120,control,0,2016/3/28,2016,0,Male,Black,1990,19,4,1,4,0,0,0.782749161,2017/9/26,1,2017/1/1,2018/1/1,1,1,0,0,1,1,3,1,1,1,0,0,0
403,2017,P_403,,participant,1,2016/3/28,2016,0,Male,Black,1990,19,6,1,2,0,0,0,2017/9/26,1,2017/1/1,2018/1/1,1,1,0,0,1,1,0,0,1,0,1,0,0
406,2014,C_406_1023990.0,1023990,control,0,2016/4/4,2016,0,Male,Black,1981,19,5,1,5,0,0,0.622422049,2017/10/3,-2,2014/1/1,2015/1/1,0,0,0,0,1,1,0,0,1,0,0,0,0
406,2014,P_406,,participant,1,2016/4/4,2016,0,Male,Black,1981,19,6,1,3,0,0,0,2017/10/3,-2,2014/1/1,2015/1/1,0,0,0,0,1,1,0,0,1,0,0,0,0
406,2015,C_406_1023990.0,1023990,control,0,2016/4/4,2016,0,Male,Black,1981,19,5,1,5,0,0,0.622422049,2017/10/3,-1,2015/1/1,2016/1/1,0,0,0,0,1,1,0,0,1,0,0,0,0
406,2015,P_406,,participant,1,2016/4/4,2016,0,Male,Black,1981,19,6,1,3,0,0,0,2017/10/3,-1,2015/1/1,2016/1/1,0,0,0,0,1,1,0,0,1,0,0,0,0
406,2016,C_406_1023990.0,1023990,control,0,2016/4/4,2016,0,Male,Black,1981,19,5,1,5,0,0,0.622422049,2017/10/3,0,2016/1/1,2017/1/1,1,1,0,0,1,1,0,0,1,0,0,0,0
406,2016,P_406,,participant,1,2016/4/4,2016,0,Male,Black,1981,19,6,1,3,0,0,0,2017/10/3,0,2016/1/1,2017/1/1,1,1,0,0,1,1,0,0,1,0,1,0,0
406,2017,C_406_1023990.0,1023990,control,0,2016/4/4,2016,0,Male,Black,1981,19,5,1,5,0,0,0.622422049,2017/10/3,1,2017/1/1,2018/1/1,1,1,25728.84997,1,1,1,0,0,1,0,0,0,10.15540707
406,2017,P_406,,participant,1,2016/4/4,2016,0,Male,Black,1981,19,6,1,3,0,0,0,2017/10/3,1,2017/1/1,2018/1/1,1,1,4241.353921,1,1,1,0,0,1,0,1,0,8.352873564
407,2014,C_407_1789097.0,1789097,control,0,2016/4/11,2016,0,Male,Black,1989,21,2,1,4,0,0,0.45432747,2017/10/10,-2,2014/1/1,2015/1/1,0,0,0,0,1,1,0,0,1,0,0,0,0
407,2014,P_407,,participant,1,2016/4/11,2016,0,Male,Black,1989,21,2,1,5,0,0,0,2017/10/10,-2,2014/1/1,2015/1/1,0,0,0,0,1,1,0,0,1,0,0,0,0
407,2015,C_407_1789097.0,1789097,control,0,2016/4/11,2016,0,Male,Black,1989,21,2,1,4,0,0,0.45432747,2017/10/10,-1,2015/1/1,2016/1/1,0,0,0,0,1,1,0,0,1,0,0,0,0
407,2015,P_407,,participant,1,2016/4/11,2016,0,Male,Black,1989,21,2,1,5,0,0,0,2017/10/10,-1,2015/1/1,2016/1/1,0,0,0,0,1,1,0,0,1,0,0,0,0
407,2016,C_407_1789097.0,1789097,control,0,2016/4/11,2016,0,Male,Black,1989,21,2,1,4,0,0,0.45432747,2017/10/10,0,2016/1/1,2017/1/1,1,1,0,0,1,1,1,1,1,1,0,0,0
407,2016,P_407,,participant,1,2016/4/11,2016,0,Male,Black,1989,21,2,1,5,0,0,0,2017/10/10,0,2016/1/1,2017/1/1,1,1,0,0,1,1,0,0,1,0,1,0,0
407,2017,C_407_1789097.0,1789097,control,0,2016/4/11,2016,0,Male,Black,1989,21,2,1,4,0,0,0.45432747,2017/10/10,1,2017/1/1,2018/1/1,1,1,0,0,1,1,0,0,1,0,0,0,0
407,2017,P_407,,participant,1,2016/4/11,2016,0,Male,Black,1989,21,2,1,5,0,0,0,2017/10/10,1,2017/1/1,2018/1/1,1,1,0,0,1,1,0,0,1,0,1,0,0
411,2014,C_411_1128464.0,1128464,control,0,2016/5/9,2016,0,Male,Black,1984,19,5,1,5,0,0,0.488248701,2017/11/7,-2,2014/1/1,2015/1/1,0,0,0,0,1,1,0,0,1,0,0,0,0
411,2014,P_411,,participant,1,2016/5/9,2016,0,Male,Black,1984,19,6,1,3,0,0,0,2017/11/7,-2,2014/1/1,2015/1/1,0,0,0,0,1,1,0,0,1,0,0,0,0
411,2015,C_411_1128464.0,1128464,control,0,2016/5/9,2016,0,Male,Black,1984,19,5,1,5,0,0,0.488248701,2017/11/7,-1,2015/1/1,2016/1/1,0,0,0,0,1,1,0,0,1,0,0,0,0
411,2015,P_411,,participant,1,2016/5/9,2016,0,Male,Black,1984,19,6,1,3,0,0,0,2017/11/7,-1,2015/1/1,2016/1/1,0,0,0,0,1,1,0,0,1,0,0,0,0
411,2016,C_411_1128464.0,1128464,control,0,2016/5/9,2016,0,Male,Black,1984,19,5,1,5,0,0,0.488248701,2017/11/7,0,2016/1/1,2017/1/1,1,1,0,0,1,1,0,0,1,0,0,0,0
411,2016,P_411,,participant,1,2016/5/9,2016,0,Male,Black,1984,19,6,1,3,0,0,0,2017/11/7,0,2016/1/1,2017/1/1,1,1,0,0,1,1,0,0,1,0,1,0,0
411,2017,C_411_1128464.0,1128464,control,0,2016/5/9,2016,0,Male,Black,1984,19,5,1,5,0,0,0.488248701,2017/11/7,1,2017/1/1,2018/1/1,1,1,0,0,1,1,0,0,1,0,0,0,0
411,2017,P_411,,participant,1,2016/5/9,2016,0,Male,Black,1984,19,6,1,3,0,0,0,2017/11/7,1,2017/1/1,2018/1/1,1,1,1408.924656,1,1,1,0,0,1,0,1,0,7.251291546
412,2014,C_412_1018645.0,1018645,control,0,2016/5/2,2016,0,Male,White,1988,25,1,0,1,0,0,0,2017/10/31,-2,2014/1/1,2015/1/1,0,0,0,0,0,1,0,0,1,0,0,0,0
412,2014,P_412,,participant,1,2016/5/2,2016,0,Male,White,1988,25,1,0,1,0,0,0,2017/10/31,-2,2014/1/1,2015/1/1,0,0,0,0,1,1,0,0,1,0,0,0,0
412,2015,C_412_1018645.0,1018645,control,0,2016/5/2,2016,0,Male,White,1988,25,1,0,1,0,0,0,2017/10/31,-1,2015/1/1,2016/1/1,0,0,0,0,1,1,0,0,1,0,0,0,0
412,2015,P_412,,participant,1,2016/5/2,2016,0,Male,White,1988,25,1,0,1,0,0,0,2017/10/31,-1,2015/1/1,2016/1/1,0,0,0,0,1,1,0,0,1,0,0,0,0
412,2016,C_412_1018645.0,1018645,control,0,2016/5/2,2016,0,Male,White,1988,25,1,0,1,0,0,0,2017/10/31,0,2016/1/1,2017/1/1,1,1,0,0,1,1,0,0,1,0,0,0,0
412,2016,P_412,,participant,1,2016/5/2,2016,0,Male,White,1988,25,1,0,1,0,0,0,2017/10/31,0,2016/1/1,2017/1/1,1,1,0,0,1,1,0,0,1,0,1,0,0
412,2017,C_412_1018645.0,1018645,control,0,2016/5/2,2016,0,Male,White,1988,25,1,0,1,0,0,0,2017/10/31,1,2017/1/1,2018/1/1,1,1,5277.64229,1,1,1,0,0,1,0,0,0,8.571424202
412,2017,P_412,,participant,1,2016/5/2,2016,0,Male,White,1988,25,1,0,1,0,0,0,2017/10/31,1,2017/1/1,2018/1/1,1,1,0,0,1,1,0,0,1,0,1,0,0
418,2014,C_418_1197017.0,1197017,control,0,2016/10/8,2016,0,Male,Black,1987,18,4,1,4,0,0,0,2018/4/8,-2,2014/1/1,2015/1/1,0,0,0,0,1,1,0,0,1,0,0,0,0
418,2014,P_418,,participant,1,2016/10/8,2016,0,Male,Black,1987,18,4,1,4,0,0,0,2018/4/8,-2,2014/1/1,2015/1/1,0,0,0,0,1,1,0,0,1,0,0,0,0
418,2015,C_418_1197017.0,1197017,control,0,2016/10/8,2016,0,Male,Black,1987,18,4,1,4,0,0,0,2018/4/8,-1,2015/1/1,2016/1/1,0,0,0,0,1,1,0,0,1,0,0,0,0
418,2015,P_418,,participant,1,2016/10/8,2016,0,Male,Black,1987,18,4,1,4,0,0,0,2018/4/8,-1,2015/1/1,2016/1/1,0,0,0,0,1,1,0,0,1,0,0,0,0
418,2016,C_418_1197017.0,1197017,control,0,2016/10/8,2016,0,Male,Black,1987,18,4,1,4,0,0,0,2018/4/8,0,2016/1/1,2017/1/1,1,1,0,0,1,1,0,0,1,0,0,0,0
418,2016,P_418,,participant,1,2016/10/8,2016,0,Male,Black,1987,18,4,1,4,0,0,0,2018/4/8,0,2016/1/1,2017/1/1,1,1,0,0,1,1,0,0,1,0,1,0,0
418,2017,C_418_1197017.0,1197017,control,0,2016/10/8,2016,0,Male,Black,1987,18,4,1,4,0,0,0,2018/4/8,1,2017/1/1,2018/1/1,1,1,15225.01263,1,1,1,0,0,1,0,0,0,9.630760602
418,2017,P_418,,participant,1,2016/10/8,2016,0,Male,Black,1987,18,4,1,4,0,0,0,2018/4/8,1,2017/1/1,2018/1/1,1,1,22225.10712,1,1,1,0,0,1,0,1,0,10.00902287
420,2014,C_420_1201566.0,1201566,control,0,2016/5/18,2016,0,Male,Black,1991,21,3,1,3,0,0,0,2017/11/16,-2,2014/1/1,2015/1/1,0,0,0,0,1,1,0,0,1,0,0,0,0
420,2014,P_420,,participant,1,2016/5/18,2016,0,Male,Black,1991,21,3,1,3,0,0,0,2017/11/16,-2,2014/1/1,2015/1/1,0,0,0,0,1,1,0,0,1,0,0,0,0
420,2015,C_420_1201566.0,1201566,control,0,2016/5/18,2016,0,Male,Black,1991,21,3,1,3,0,0,0,2017/11/16,-1,2015/1/1,2016/1/1,0,0,0,0,1,1,0,0,1,0,0,0,0
420,2015,P_420,,participant,1,2016/5/18,2016,0,Male,Black,1991,21,3,1,3,0,0,0,2017/11/16,-1,2015/1/1,2016/1/1,0,0,0,0,1,1,0,0,1,0,0,0,0
420,2016,C_420_1201566.0,1201566,control,0,2016/5/18,2016,0,Male,Black,1991,21,3,1,3,0,0,0,2017/11/16,0,2016/1/1,2017/1/1,1,1,0,0,1,1,0,0,1,0,0,0,0
420,2016,P_420,,participant,1,2016/5/18,2016,0,Male,Black,1991,21,3,1,3,0,0,0,2017/11/16,0,2016/1/1,2017/1/1,1,1,0,0,1,1,1,1,1,1,1,0,0
420,2017,C_420_1201566.0,1201566,control,0,2016/5/18,2016,0,Male,Black,1991,21,3,1,3,0,0,0,2017/11/16,1,2017/1/1,2018/1/1,1,1,0,0,1,1,4,1,1,1,0,0,0
420,2017,P_420,,participant,1,2016/5/18,2016,0,Male,Black,1991,21,3,1,3,0,0,0,2017/11/16,1,2017/1/1,2018/1/1,1,1,1731.913987,1,1,1,1,1,1,1,1,0,7.457559656
424,2014,C_424_1075251.0,1075251,control,0,2016/5/23,2016,0,Male,Black,1991,20,2,1,2,0,0,0.483702237,2017/11/21,-2,2014/1/1,2015/1/1,0,0,0,0,1,1,0,0,1,0,0,0,0
424,2014,P_424,,participant,1,2016/5/23,2016,0,Male,Black,1991,20,1,1,3,0,0,0,2017/11/21,-2,2014/1/1,2015/1/1,0,0,0,0,1,1,0,0,1,0,0,0,0
424,2015,C_424_1075251.0,1075251,control,0,2016/5/23,2016,0,Male,Black,1991,20,2,1,2,0,0,0.483702237,2017/11/21,-1,2015/1/1,2016/1/1,0,0,0,0,1,1,0,0,1,0,0,0,0
424,2015,P_424,,participant,1,2016/5/23,2016,0,Male,Black,1991,20,1,1,3,0,0,0,2017/11/21,-1,2015/1/1,2016/1/1,0,0,0,0,1,1,0,0,1,0,0,0,0
424,2016,C_424_1075251.0,1075251,control,0,2016/5/23,2016,0,Male,Black,1991,20,2,1,2,0,0,0.483702237,2017/11/21,0,2016/1/1,2017/1/1,1,1,0,0,1,1,0,0,1,0,0,0,0
424,2016,P_424,,participant,1,2016/5/23,2016,0,Male,Black,1991,20,1,1,3,0,0,0,2017/11/21,0,2016/1/1,2017/1/1,1,1,0,0,1,1,0,0,1,0,1,0,0
424,2017,C_424_1075251.0,1075251,control,0,2016/5/23,2016,0,Male,Black,1991,20,2,1,2,0,0,0.483702237,2017/11/21,1,2017/1/1,2018/1/1,1,1,0,0,1,1,0,0,1,0,0,0,0
424,2017,P_424,,participant,1,2016/5/23,2016,0,Male,Black,1991,20,1,1,3,0,0,0,2017/11/21,1,2017/1/1,2018/1/1,1,1,5667.815446,1,1,1,0,0,1,0,1,0,8.642735459
426,2014,C_426_1007693.0,1007693,control,0,2016/5/31,2016,0,Male,Black,1992,22,1,0,1,0,0,0,2017/11/29,-2,2014/1/1,2015/1/1,0,0,0,0,0,1,0,0,1,0,0,0,0
426,2014,P_426,,participant,1,2016/5/31,2016,0,Male,Black,1992,22,1,0,1,0,0,0,2017/11/29,-2,2014/1/1,2015/1/1,0,0,0,0,0,1,0,0,1,0,0,0,0
426,2015,C_426_1007693.0,1007693,control,0,2016/5/31,2016,0,Male,Black,1992,22,1,0,1,0,0,0,2017/11/29,-1,2015/1/1,2016/1/1,0,0,0,0,1,1,0,0,1,0,0,0,0
426,2015,P_426,,participant,1,2016/5/31,2016,0,Male,Black,1992,22,1,0,1,0,0,0,2017/11/29,-1,2015/1/1,2016/1/1,0,0,0,0,1,1,0,0,1,0,0,0,0
426,2016,C_426_1007693.0,1007693,control,0,2016/5/31,2016,0,Male,Black,1992,22,1,0,1,0,0,0,2017/11/29,0,2016/1/1,2017/1/1,1,1,0,0,1,1,0,0,1,0,0,0,0
426,2016,P_426,,participant,1,2016/5/31,2016,0,Male,Black,1992,22,1,0,1,0,0,0,2017/11/29,0,2016/1/1,2017/1/1,1,1,0,0,1,1,0,0,1,0,1,0,0
426,2017,C_426_1007693.0,1007693,control,0,2016/5/31,2016,0,Male,Black,1992,22,1,0,1,0,0,0,2017/11/29,1,2017/1/1,2018/1/1,1,1,14804.01994,1,1,1,0,0,1,0,0,0,9.602721587
426,2017,P_426,,participant,1,2016/5/31,2016,0,Male,Black,1992,22,1,0,1,0,0,0,2017/11/29,1,2017/1/1,2018/1/1,1,1,0,0,1,1,0,0,1,0,1,0,0
429,2014,C_429_1093845.0,1093845,control,0,2016/5/31,2016,0,Male,Black,1988,20,2,0,2,0,0,0.43712956,2017/11/29,-2,2014/1/1,2015/1/1,0,0,0,0,1,1,0,0,1,0,0,0,0
429,2014,P_429,,participant,1,2016/5/31,2016,0,Male,Black,1988,20,3,0,1,0,0,0,2017/11/29,-2,2014/1/1,2015/1/1,0,0,0,0,1,1,0,0,1,0,0,0,0
429,2015,C_429_1093845.0,1093845,control,0,2016/5/31,2016,0,Male,Black,1988,20,2,0,2,0,0,0.43712956,2017/11/29,-1,2015/1/1,2016/1/1,0,0,0,0,1,1,0,0,1,0,0,0,0
429,2015,P_429,,participant,1,2016/5/31,2016,0,Male,Black,1988,20,3,0,1,0,0,0,2017/11/29,-1,2015/1/1,2016/1/1,0,0,0,0,1,1,0,0,1,0,0,0,0
429,2016,C_429_1093845.0,1093845,control,0,2016/5/31,2016,0,Male,Black,1988,20,2,0,2,0,0,0.43712956,2017/11/29,0,2016/1/1,2017/1/1,1,1,0,0,1,1,0,0,1,0,0,0,0
429,2016,P_429,,participant,1,2016/5/31,2016,0,Male,Black,1988,20,3,0,1,0,0,0,2017/11/29,0,2016/1/1,2017/1/1,1,1,0,0,1,1,0,0,1,0,1,0,0
429,2017,C_429_1093845.0,1093845,control,0,2016/5/31,2016,0,Male,Black,1988,20,2,0,2,0,0,0.43712956,2017/11/29,1,2017/1/1,2018/1/1,1,1,23020.92633,1,1,1,0,0,1,0,0,0,10.04420236
429,2017,P_429,,participant,1,2016/5/31,2016,0,Male,Black,1988,20,3,0,1,0,0,0,2017/11/29,1,2017/1/1,2018/1/1,1,1,4797.832104,1,1,1,0,0,1,0,1,0,8.476127856
433,2014,C_433_1676398.0,1676398,control,0,2016/6/6,2016,0,Male,Black,1982,19,6,1,6,0,0,0.346858147,2017/12/5,-2,2014/1/1,2015/1/1,0,0,0,0,1,1,0,0,1,0,0,0,0
433,2014,P_433,,participant,1,2016/6/6,2016,0,Male,Black,1982,19,7,1,5,0,0,0,2017/12/5,-2,2014/1/1,2015/1/1,0,0,0,0,1,1,0,0,1,0,0,0,0
433,2015,C_433_1676398.0,1676398,control,0,2016/6/6,2016,0,Male,Black,1982,19,6,1,6,0,0,0.346858147,2017/12/5,-1,2015/1/1,2016/1/1,0,0,0,0,1,1,0,0,1,0,0,0,0
433,2015,P_433,,participant,1,2016/6/6,2016,0,Male,Black,1982,19,7,1,5,0,0,0,2017/12/5,-1,2015/1/1,2016/1/1,0,0,0,0,1,1,0,0,1,0,0,0,0
433,2016,C_433_1676398.0,1676398,control,0,2016/6/6,2016,0,Male,Black,1982,19,6,1,6,0,0,0.346858147,2017/12/5,0,2016/1/1,2017/1/1,1,1,0,0,1,1,0,0,1,0,0,0,0
433,2016,P_433,,participant,1,2016/6/6,2016,0,Male,Black,1982,19,7,1,5,0,0,0,2017/12/5,0,2016/1/1,2017/1/1,1,1,0,0,1,1,0,0,1,0,1,0,0
433,2017,C_433_1676398.0,1676398,control,0,2016/6/6,2016,0,Male,Black,1982,19,6,1,6,0,0,0.346858147,2017/12/5,1,2017/1/1,2018/1/1,1,1,29180.82072,1,1,1,0,0,1,0,0,0,10.28130122
433,2017,P_433,,participant,1,2016/6/6,2016,0,Male,Black,1982,19,7,1,5,0,0,0,2017/12/5,1,2017/1/1,2018/1/1,1,1,0,0,1,1,0,0,1,0,1,0,0
436,2014,C_436_1436790.0,1436790,control,0,2016/6/13,2016,0,Male,Black,1990,17,4,1,4,0,0,0.202974141,2017/12/12,-2,2014/1/1,2015/1/1,0,0,0,0,1,1,0,0,1,0,0,0,0
436,2014,P_436,,participant,1,2016/6/13,2016,0,Male,Black,1990,17,5,1,4,0,0,0,2017/12/12,-2,2014/1/1,2015/1/1,0,0,0,0,1,1,0,0,1,0,0,0,0
436,2015,C_436_1436790.0,1436790,control,0,2016/6/13,2016,0,Male,Black,1990,17,4,1,4,0,0,0.202974141,2017/12/12,-1,2015/1/1,2016/1/1,0,0,0,0,1,1,0,0,1,0,0,0,0
436,2015,P_436,,participant,1,2016/6/13,2016,0,Male,Black,1990,17,5,1,4,0,0,0,2017/12/12,-1,2015/1/1,2016/1/1,0,0,0,0,1,1,0,0,1,0,0,0,0
436,2016,C_436_1436790.0,1436790,control,0,2016/6/13,2016,0,Male,Black,1990,17,4,1,4,0,0,0.202974141,2017/12/12,0,2016/1/1,2017/1/1,1,1,0,0,1,1,0,0,1,0,0,0,0
436,2016,P_436,,participant,1,2016/6/13,2016,0,Male,Black,1990,17,5,1,4,0,0,0,2017/12/12,0,2016/1/1,2017/1/1,1,1,0,0,1,1,0,0,1,0,1,0,0
436,2017,C_436_1436790.0,1436790,control,0,2016/6/13,2016,0,Male,Black,1990,17,4,1,4,0,0,0.202974141,2017/12/12,1,2017/1/1,2018/1/1,1,1,0,0,1,1,0,0,1,0,0,0,0
436,2017,P_436,,participant,1,2016/6/13,2016,0,Male,Black,1990,17,5,1,4,0,0,0,2017/12/12,1,2017/1/1,2018/1/1,1,1,0,0,1,1,0,0,1,0,1,0,0
438,2014,C_438_1796135.0,1796135,control,0,2016/6/27,2016,0,Male,Black,1987,23,7,1,7,0,0,0.648266029,2017/12/26,-2,2014/1/1,2015/1/1,0,0,0,0,1,1,0,0,1,0,0,0,0
